Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
68739252,152,1,3,459,2,0,1,1
68740400,362,2,4,459,4,0,3,1
68740506,381,0,4,918,0,0,3,1
68741291,530,2,3,918,4,0,1,1
68741554,572,0,4,918,0,0,3,1
68742418,725,0,4,918,0,0,3,1
68742502,739,0,2,918,0,0,4,0
68742702,773,2,4,459,4,0,3,1
68744227,1047,4,1,459,3,1,2,0
68744240,1050,0,4,918,0,0,3,1
68744301,1061,4,2,459,3,1,4,0
68744876,1158,4,0,918,3,1,0,0
68745211,1212,2,3,918,4,0,1,1
68745907,1340,4,2,459,3,1,4,0
68745999,1356,0,4,918,0,0,3,1
68746216,1401,2,3,918,4,0,1,1
68746287,1413,4,1,459,3,1,2,0
68746452,1445,4,1,459,3,1,2,0
68747119,1566,1,4,459,2,0,3,1
68747160,1576,2,4,459,4,0,3,1
68747185,1581,2,3,918,4,0,1,1
68747281,1599,0,3,459,0,0,1,1
68747495,1638,3,1,459,1,1,2,0
68748268,1782,3,1,459,1,1,2,0
68749110,1947,2,1,459,4,0,2,0
68749404,2005,0,1,459,0,0,2,0
68751943,2489,3,4,459,1,1,3,1
68752378,2575,0,2,918,0,0,4,0
68752450,2589,0,1,459,0,0,2,0
68752540,2606,4,2,459,3,1,4,0
68752684,2635,1,4,459,2,0,3,1
68753334,2763,0,3,459,0,0,1,1
68753973,2878,0,1,459,0,0,2,0
68754150,2913,0,4,918,0,0,3,1
68754214,2929,2,3,918,4,0,1,1
68754486,2979,3,2,918,1,1,4,0
68754702,3017,0,4,918,0,0,3,1
68754980,3069,4,1,459,3,1,2,0
68755024,3076,4,1,459,3,1,2,0
68755820,3237,4,1,459,3,1,2,0
68756271,3330,2,4,459,4,0,3,1
68756419,3362,0,4,918,0,0,3,1
68756504,3378,4,1,459,3,1,2,0
68756693,3420,3,4,459,1,1,3,1
68756757,3433,3,4,459,1,1,3,1
68757479,3587,1,2,459,2,0,4,0
