Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
3601858,252,3,2,918,1,1,4,0
3602021,278,1,3,459,2,0,1,1
3602862,412,4,3,459,3,1,1,1
3603780,554,1,3,459,2,0,1,1
3604430,656,4,0,918,3,1,0,0
3604532,672,4,3,459,3,1,1,1
3605201,782,4,1,459,3,1,2,0
3605701,867,4,0,918,3,1,0,0
3605827,885,1,2,459,2,0,4,0
3606329,970,0,4,918,0,0,3,1
3607551,1156,4,3,459,3,1,1,1
3607736,1183,4,2,459,3,1,4,0
3608042,1238,0,3,459,0,0,1,1
3608234,1269,4,1,459,3,1,2,0
3609506,1461,0,1,459,0,0,2,0
3609944,1537,1,3,459,2,0,1,1
3610268,1588,2,4,459,4,0,3,1
3611217,1745,2,0,918,4,0,0,0
3611256,1749,4,0,918,3,1,0,0
3611286,1754,2,4,459,4,0,3,1
3611322,1758,4,1,459,3,1,2,0
3611365,1763,0,4,918,0,0,3,1
3611692,1821,3,2,918,1,1,4,0
3611824,1843,2,0,918,4,0,0,0
3611871,1852,4,2,459,3,1,4,0
3612492,1956,0,3,459,0,0,1,1
3612544,1962,4,1,459,3,1,2,0
3612743,1998,3,0,459,1,1,0,0
3613016,2047,1,4,459,2,0,3,1
3613066,2057,4,2,459,3,1,4,0
3613791,2169,1,4,459,2,0,3,1
3614307,2249,4,1,459,3,1,2,0
3614389,2261,4,2,459,3,1,4,0
3614443,2270,4,1,459,3,1,2,0
3614504,2281,4,1,459,3,1,2,0
3614730,2319,0,4,918,0,0,3,1
3614834,2335,4,2,459,3,1,4,0
3615368,2426,3,1,459,1,1,2,0
3616029,2539,0,3,459,0,0,1,1
3616698,2651,2,0,918,4,0,0,0
3617030,2703,0,4,918,0,0,3,1
3617333,2753,4,1,459,3,1,2,0
3617552,2787,1,4,459,2,0,3,1
3618002,2863,0,4,918,0,0,3,1
3618009,2864,4,1,459,3,1,2,0
3618177,2892,1,4,459,2,0,3,1
3618732,2985,0,2,918,0,0,4,0
3618912,3015,4,2,459,3,1,4,0
3619400,3096,0,4,918,0,0,3,1
3619617,3132,3,2,918,1,1,4,0
3620381,3263,2,0,918,4,0,0,0
3620507,3284,2,4,459,4,0,3,1
3620714,3318,1,0,459,2,0,0,0
3620960,3358,2,1,459,4,0,2,0
3620997,3363,3,2,918,1,1,4,0
3621109,3381,0,1,459,0,0,2,0
3622230,3575,2,4,459,4,0,3,1
