Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
40976502,7,2,4,459,4,0,3,1
40976573,19,0,4,918,0,0,3,1
40977009,98,4,2,459,3,1,4,0
40977266,141,4,2,459,3,1,4,0
40978729,388,0,3,459,0,0,1,1
40979167,462,2,0,918,4,0,0,0
40980504,692,1,3,459,2,0,1,1
40980814,745,1,2,459,2,0,4,0
40980946,768,4,1,459,3,1,2,0
40981533,866,0,2,918,0,0,4,0
40982090,964,4,0,918,3,1,0,0
40983009,1118,0,4,918,0,0,3,1
40983611,1221,2,4,459,4,0,3,1
40983854,1261,1,2,459,2,0,4,0
40984007,1285,1,0,459,2,0,0,0
40984887,1434,3,4,459,1,1,3,1
40985015,1458,0,3,459,0,0,1,1
40985416,1525,2,4,459,4,0,3,1
40986095,1650,0,4,918,0,0,3,1
40986121,1655,0,3,459,0,0,1,1
40986193,1665,4,0,918,3,1,0,0
40987212,1848,3,4,459,1,1,3,1
40987524,1900,2,4,459,4,0,3,1
40987829,1953,2,4,459,4,0,3,1
40988140,2008,2,0,918,4,0,0,0
40988172,2016,3,1,459,1,1,2,0
40988362,2052,0,4,918,0,0,3,1
40988368,2054,0,4,918,0,0,3,1
40988992,2172,0,4,918,0,0,3,1
40989157,2206,2,1,459,4,0,2,0
40989991,2352,3,1,459,1,1,2,0
40991397,2612,4,1,459,3,1,2,0
40992012,2717,4,2,459,3,1,4,0
40992348,2777,1,0,459,2,0,0,0
40992573,2821,3,1,459,1,1,2,0
40993083,2914,0,4,918,0,0,3,1
40993095,2916,0,3,459,0,0,1,1
40993224,2939,2,1,459,4,0,2,0
40993496,2990,3,4,459,1,1,3,1
40993734,3029,0,4,918,0,0,3,1
40993780,3036,0,4,918,0,0,3,1
40994165,3110,0,4,918,0,0,3,1
40994251,3127,4,0,918,3,1,0,0
40994306,3139,0,4,918,0,0,3,1
40995772,3420,2,4,459,4,0,3,1
40996062,3473,2,1,459,4,0,2,0
40996144,3489,4,1,459,3,1,2,0
40996177,3497,1,4,459,2,0,3,1
40996181,3497,3,4,459,1,1,3,1
40996330,3519,1,0,459,2,0,0,0
40996729,3594,0,4,918,0,0,3,1
