Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
49790902,47,0,3,459,0,0,1,1
49791644,182,4,1,459,3,1,2,0
49793797,582,4,0,918,3,1,0,0
49794138,647,1,4,459,2,0,3,1
49794954,794,1,4,459,2,0,3,1
49795247,852,0,1,459,0,0,2,0
49795350,870,1,4,459,2,0,3,1
49795430,884,0,4,918,0,0,3,1
49795435,886,4,1,459,3,1,2,0
49795791,944,2,4,459,4,0,3,1
49796055,995,0,3,459,0,0,1,1
49796373,1052,1,0,459,2,0,0,0
49797370,1231,1,2,459,2,0,4,0
49797404,1237,4,2,459,3,1,4,0
49797412,1238,4,3,459,3,1,1,1
49797732,1295,4,1,459,3,1,2,0
49798790,1483,1,3,459,2,0,1,1
49799170,1554,4,3,459,3,1,1,1
49799757,1662,4,0,918,3,1,0,0
49800079,1719,3,1,459,1,1,2,0
49800209,1744,0,3,459,0,0,1,1
49800429,1784,2,1,459,4,0,2,0
49801100,1918,4,0,918,3,1,0,0
49802075,2101,0,2,918,0,0,4,0
49802747,2236,2,0,918,4,0,0,0
49802785,2245,2,0,918,4,0,0,0
49802831,2253,1,0,459,2,0,0,0
49803173,2316,4,2,459,3,1,4,0
49803178,2317,1,2,459,2,0,4,0
49803788,2437,0,1,459,0,0,2,0
49804431,2564,3,1,459,1,1,2,0
49805249,2730,3,1,459,1,1,2,0
49805502,2785,3,4,459,1,1,3,1
49805607,2805,4,1,459,3,1,2,0
49805995,2879,3,1,459,1,1,2,0
49806101,2897,1,4,459,2,0,3,1
49806122,2903,2,4,459,4,0,3,1
49806516,2989,4,1,459,3,1,2,0
49807428,3177,0,1,459,0,0,2,0
49807489,3192,3,1,459,1,1,2,0
49807840,3263,4,1,459,3,1,2,0
49808618,3420,3,0,459,1,1,0,0
