Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
41327314,134,0,4,918,0,0,3,1
41327764,207,1,3,459,2,0,1,1
41327787,212,2,0,918,4,0,0,0
41327814,216,0,4,918,0,0,3,1
41328220,281,4,0,918,3,1,0,0
41328633,353,3,2,918,1,1,4,0
41329392,477,2,1,459,4,0,2,0
41329719,532,2,4,459,4,0,3,1
41330335,635,3,1,459,1,1,2,0
41330392,642,1,4,459,2,0,3,1
41330987,740,3,1,459,1,1,2,0
41331124,762,0,1,459,0,0,2,0
41331283,790,4,0,918,3,1,0,0
41331649,852,4,0,918,3,1,0,0
41331824,879,4,1,459,3,1,2,0
41333896,1224,3,4,459,1,1,3,1
41334736,1371,3,1,459,1,1,2,0
41334942,1404,4,0,918,3,1,0,0
41335528,1505,4,1,459,3,1,2,0
41335932,1580,0,1,459,0,0,2,0
41336336,1649,0,2,918,0,0,4,0
41336787,1722,2,3,918,4,0,1,1
41336958,1757,4,1,459,3,1,2,0
41337107,1782,3,1,459,1,1,2,0
41337467,1843,3,2,918,1,1,4,0
41337776,1899,0,4,918,0,0,3,1
41338585,2045,4,2,459,3,1,4,0
41338934,2105,2,4,459,4,0,3,1
41339699,2241,4,2,459,3,1,4,0
41339781,2256,3,4,459,1,1,3,1
41340053,2309,3,2,918,1,1,4,0
41340446,2376,2,4,459,4,0,3,1
41340803,2439,0,3,459,0,0,1,1
41341146,2499,4,2,459,3,1,4,0
41341964,2639,4,1,459,3,1,2,0
41342740,2769,0,4,918,0,0,3,1
41343377,2880,0,4,918,0,0,3,1
41343645,2924,4,2,459,3,1,4,0
41343696,2932,3,4,459,1,1,3,1
41344371,3054,4,2,459,3,1,4,0
41344426,3064,1,2,459,2,0,4,0
41345472,3248,3,2,918,1,1,4,0
41345672,3284,4,2,459,3,1,4,0
41346585,3445,2,3,918,4,0,1,1
41347317,3574,1,4,459,2,0,3,1
