Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
64815888,162,0,4,918,0,0,3,1
64816185,219,2,4,459,4,0,3,1
64816299,243,2,0,918,4,0,0,0
64816453,272,2,4,459,4,0,3,1
64816699,323,3,4,459,1,1,3,1
64816742,336,2,1,459,4,0,2,0
64816786,346,3,4,459,1,1,3,1
64817961,587,0,3,459,0,0,1,1
64818090,616,2,0,918,4,0,0,0
64818238,647,1,4,459,2,0,3,1
64818279,656,1,3,459,2,0,1,1
64818407,681,2,4,459,4,0,3,1
64818707,738,0,1,459,0,0,2,0
64818755,750,1,3,459,2,0,1,1
64818970,794,0,4,918,0,0,3,1
64818971,795,1,3,459,2,0,1,1
64819132,821,2,4,459,4,0,3,1
64820187,1043,4,0,918,3,1,0,0
64820294,1066,4,2,459,3,1,4,0
64821334,1282,4,1,459,3,1,2,0
64821595,1332,0,3,459,0,0,1,1
64821942,1401,0,1,459,0,0,2,0
64822051,1425,3,1,459,1,1,2,0
64822383,1498,3,1,459,1,1,2,0
64822507,1526,2,4,459,4,0,3,1
64822614,1549,4,3,459,3,1,1,1
64822659,1558,0,1,459,0,0,2,0
64823020,1640,3,0,459,1,1,0,0
64823056,1647,1,4,459,2,0,3,1
64823238,1684,4,0,918,3,1,0,0
64823299,1698,3,2,918,1,1,4,0
64823336,1707,2,4,459,4,0,3,1
64823452,1733,2,1,459,4,0,2,0
64824057,1859,4,1,459,3,1,2,0
64824133,1873,0,2,918,0,0,4,0
64824166,1881,1,2,459,2,0,4,0
64824623,1986,0,3,459,0,0,1,1
64824977,2066,2,4,459,4,0,3,1
64825247,2126,0,3,459,0,0,1,1
64825361,2150,3,1,459,1,1,2,0
64825591,2202,2,0,918,4,0,0,0
64825659,2216,0,1,459,0,0,2,0
64825868,2259,3,1,459,1,1,2,0
64827255,2565,4,0,918,3,1,0,0
64827302,2575,0,4,918,0,0,3,1
64827835,2691,0,2,918,0,0,4,0
64827909,2705,1,3,459,2,0,1,1
64828079,2742,2,0,918,4,0,0,0
64829589,3067,2,4,459,4,0,3,1
64829950,3151,3,1,459,1,1,2,0
64830047,3172,2,1,459,4,0,2,0
64830350,3235,3,1,459,1,1,2,0
64830399,3249,0,4,918,0,0,3,1
64830403,3249,0,4,918,0,0,3,1
64830542,3282,2,1,459,4,0,2,0
64831228,3445,1,2,459,2,0,4,0
64831791,3573,2,1,459,4,0,2,0
