Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
63821666,403,0,4,918,0,0,3,1
63821898,451,1,3,459,2,0,1,1
63822145,502,1,3,459,2,0,1,1
63822817,639,2,4,459,4,0,3,1
63823061,686,4,0,918,3,1,0,0
63823693,810,1,4,459,2,0,3,1
63823736,818,2,4,459,4,0,3,1
63823925,862,2,0,918,4,0,0,0
63823948,865,4,3,459,3,1,1,1
63824275,923,3,1,459,1,1,2,0
63824526,972,1,4,459,2,0,3,1
63824637,995,2,4,459,4,0,3,1
63824775,1020,2,0,918,4,0,0,0
63824946,1056,2,0,918,4,0,0,0
63825152,1101,2,3,918,4,0,1,1
63825249,1120,2,4,459,4,0,3,1
63826044,1271,2,4,459,4,0,3,1
63826280,1320,4,0,918,3,1,0,0
63826638,1393,3,4,459,1,1,3,1
63827326,1536,4,3,459,3,1,1,1
63828044,1673,0,4,918,0,0,3,1
63828079,1681,4,0,918,3,1,0,0
63828545,1775,4,3,459,3,1,1,1
63828751,1823,2,4,459,4,0,3,1
63828906,1853,1,4,459,2,0,3,1
63828988,1870,3,4,459,1,1,3,1
63829076,1886,1,4,459,2,0,3,1
63829165,1906,3,1,459,1,1,2,0
63829410,1955,4,1,459,3,1,2,0
63829428,1957,4,1,459,3,1,2,0
63830233,2116,3,4,459,1,1,3,1
63830240,2118,0,1,459,0,0,2,0
63830331,2139,3,1,459,1,1,2,0
63831015,2281,2,4,459,4,0,3,1
63831185,2314,4,3,459,3,1,1,1
63831505,2384,3,1,459,1,1,2,0
63831798,2449,4,2,459,3,1,4,0
63832107,2510,0,4,918,0,0,3,1
63832451,2581,4,1,459,3,1,2,0
63832670,2629,0,3,459,0,0,1,1
63832693,2635,0,4,918,0,0,3,1
63832841,2663,3,4,459,1,1,3,1
63832843,2664,0,4,918,0,0,3,1
63832854,2666,1,4,459,2,0,3,1
63833034,2703,4,1,459,3,1,2,0
63833046,2705,4,1,459,3,1,2,0
63833137,2722,4,1,459,3,1,2,0
63833674,2831,2,4,459,4,0,3,1
63834237,2947,0,4,918,0,0,3,1
63834259,2950,3,1,459,1,1,2,0
63834375,2972,3,1,459,1,1,2,0
63835202,3129,2,1,459,4,0,2,0
63835276,3141,0,1,459,0,0,2,0
63835479,3183,4,1,459,3,1,2,0
63835784,3236,0,4,918,0,0,3,1
63835827,3243,2,1,459,4,0,2,0
63835962,3265,2,1,459,4,0,2,0
63836343,3336,3,1,459,1,1,2,0
63836432,3352,4,0,918,3,1,0,0
63836435,3352,0,3,459,0,0,1,1
63836505,3365,2,4,459,4,0,3,1
63836593,3383,4,0,918,3,1,0,0
63836622,3390,1,4,459,2,0,3,1
63836636,3392,3,1,459,1,1,2,0
63836724,3406,3,1,459,1,1,2,0
63836737,3409,0,4,918,0,0,3,1
63836747,3411,4,1,459,3,1,2,0
63836942,3447,3,1,459,1,1,2,0
63837183,3493,1,4,459,2,0,3,1
63837623,3591,0,2,918,0,0,4,0
