Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
82231197,105,4,3,459,3,1,1,1
82231255,121,4,3,459,3,1,1,1
82232039,327,1,3,459,2,0,1,1
82232145,357,4,1,459,3,1,2,0
82232147,357,3,4,459,1,1,3,1
82232292,391,3,1,459,1,1,2,0
82232449,428,4,1,459,3,1,2,0
82232700,488,1,3,459,2,0,1,1
82232783,507,1,3,459,2,0,1,1
82234063,809,3,4,459,1,1,3,1
82234258,860,1,3,459,2,0,1,1
82234868,1011,0,3,459,0,0,1,1
82235110,1064,2,4,459,4,0,3,1
82235286,1105,0,2,918,0,0,4,0
82235314,1110,4,3,459,3,1,1,1
82235364,1122,4,2,459,3,1,4,0
82235498,1150,0,3,459,0,0,1,1
82235791,1217,2,3,918,4,0,1,1
82235858,1232,2,4,459,4,0,3,1
82236025,1269,2,4,459,4,0,3,1
82236186,1306,0,3,459,0,0,1,1
82236332,1337,0,2,918,0,0,4,0
82236635,1413,4,1,459,3,1,2,0
82236914,1480,0,1,459,0,0,2,0
82237103,1525,0,4,918,0,0,3,1
82238068,1752,2,3,918,4,0,1,1
82238078,1753,3,2,918,1,1,4,0
82238309,1812,3,2,918,1,1,4,0
82238976,1983,0,4,918,0,0,3,1
82239183,2040,2,0,918,4,0,0,0
82239554,2128,0,4,918,0,0,3,1
82240109,2255,0,4,918,0,0,3,1
82240207,2283,3,4,459,1,1,3,1
82240677,2399,3,2,918,1,1,4,0
82241715,2652,3,2,918,1,1,4,0
82242192,2777,1,0,459,2,0,0,0
82242394,2830,0,3,459,0,0,1,1
82242609,2884,2,4,459,4,0,3,1
82243826,3191,3,1,459,1,1,2,0
82244321,3322,2,4,459,4,0,3,1
82244532,3375,0,3,459,0,0,1,1
82245184,3537,3,4,459,1,1,3,1
82245359,3580,1,4,459,2,0,3,1
82245400,3591,0,4,918,0,0,3,1
