Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
72434877,147,4,3,459,3,1,1,1
72435094,194,4,1,459,3,1,2,0
72435398,258,1,3,459,2,0,1,1
72435425,263,4,0,918,3,1,0,0
72435706,314,4,0,918,3,1,0,0
72435888,350,2,0,918,4,0,0,0
72436398,461,0,4,918,0,0,3,1
72438064,805,3,1,459,1,1,2,0
72439449,1107,4,1,459,3,1,2,0
72439689,1154,2,4,459,4,0,3,1
72439905,1199,2,4,459,4,0,3,1
72440249,1273,0,1,459,0,0,2,0
72440253,1274,4,2,459,3,1,4,0
72440382,1301,0,4,918,0,0,3,1
72440747,1377,4,0,918,3,1,0,0
72440838,1395,0,1,459,0,0,2,0
72440874,1400,0,2,918,0,0,4,0
72441107,1454,1,4,459,2,0,3,1
72441521,1537,2,4,459,4,0,3,1
72441600,1553,1,4,459,2,0,3,1
72442438,1736,3,4,459,1,1,3,1
72442880,1844,4,1,459,3,1,2,0
72443046,1881,0,2,918,0,0,4,0
72443321,1940,4,2,459,3,1,4,0
72443569,2001,4,2,459,3,1,4,0
72443707,2032,2,4,459,4,0,3,1
72443876,2073,0,4,918,0,0,3,1
72444142,2135,4,1,459,3,1,2,0
72444990,2318,4,1,459,3,1,2,0
72445039,2329,3,1,459,1,1,2,0
72445144,2348,3,2,918,1,1,4,0
72445787,2497,0,2,918,0,0,4,0
72446156,2578,0,4,918,0,0,3,1
72446476,2646,0,3,459,0,0,1,1
72446906,2737,0,3,459,0,0,1,1
72447164,2792,0,3,459,0,0,1,1
72447253,2811,3,4,459,1,1,3,1
72447303,2822,0,4,918,0,0,3,1
72448334,3058,1,3,459,2,0,1,1
72448362,3062,0,1,459,0,0,2,0
72449663,3357,4,1,459,3,1,2,0
72449879,3404,2,1,459,4,0,2,0
72450344,3510,3,1,459,1,1,2,0
