Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
19704379,9,4,1,459,3,1,2,0
19705042,126,4,2,459,3,1,4,0
19705327,175,4,2,459,3,1,4,0
19706350,346,3,2,918,1,1,4,0
19707365,518,0,2,918,0,0,4,0
19708495,696,0,4,918,0,0,3,1
19708687,726,4,3,459,3,1,1,1
19709279,817,4,3,459,3,1,1,1
19709391,836,1,3,459,2,0,1,1
19709497,852,3,2,918,1,1,4,0
19709749,891,2,4,459,4,0,3,1
19711379,1144,4,0,918,3,1,0,0
19711423,1152,4,1,459,3,1,2,0
19711733,1202,4,0,918,3,1,0,0
19711762,1208,4,0,918,3,1,0,0
19712199,1282,2,3,918,4,0,1,1
19712223,1285,4,3,459,3,1,1,1
19712241,1288,2,0,918,4,0,0,0
19712262,1290,3,4,459,1,1,3,1
19712410,1315,4,1,459,3,1,2,0
19712509,1329,2,3,918,4,0,1,1
19712642,1349,4,0,918,3,1,0,0
19712691,1356,4,1,459,3,1,2,0
19712972,1401,1,3,459,2,0,1,1
19713392,1466,3,2,918,1,1,4,0
19714235,1612,3,1,459,1,1,2,0
19714356,1631,2,1,459,4,0,2,0
19714587,1671,1,4,459,2,0,3,1
19714936,1736,0,1,459,0,0,2,0
19715039,1753,4,0,918,3,1,0,0
19715202,1782,3,2,918,1,1,4,0
19715250,1791,3,4,459,1,1,3,1
19715366,1815,2,4,459,4,0,3,1
19715515,1841,3,1,459,1,1,2,0
19716708,2047,4,0,918,3,1,0,0
19716790,2059,4,3,459,3,1,1,1
19717371,2159,0,1,459,0,0,2,0
19718723,2388,4,0,918,3,1,0,0
19719481,2518,3,0,459,1,1,0,0
19720398,2684,4,1,459,3,1,2,0
19720592,2720,3,4,459,1,1,3,1
19720892,2774,1,4,459,2,0,3,1
19721271,2836,3,1,459,1,1,2,0
19721353,2852,3,1,459,1,1,2,0
19721467,2872,4,1,459,3,1,2,0
19721653,2905,3,1,459,1,1,2,0
19722202,2999,4,2,459,3,1,4,0
19722357,3027,4,1,459,3,1,2,0
19722773,3104,2,1,459,4,0,2,0
19722883,3124,4,2,459,3,1,4,0
19723026,3148,0,4,918,0,0,3,1
19723102,3161,0,2,918,0,0,4,0
19723350,3208,4,1,459,3,1,2,0
19723685,3272,0,4,918,0,0,3,1
19723850,3300,4,1,459,3,1,2,0
19724133,3350,2,1,459,4,0,2,0
19725029,3522,3,4,459,1,1,3,1
19725031,3522,4,2,459,3,1,4,0
19725242,3560,2,4,459,4,0,3,1
19725380,3585,4,0,918,3,1,0,0
