Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
23303637,175,4,0,918,3,1,0,0
23303966,231,3,2,918,1,1,4,0
23304249,278,0,4,918,0,0,3,1
23304541,327,4,1,459,3,1,2,0
23304985,398,4,3,459,3,1,1,1
23305800,525,4,2,459,3,1,4,0
23306124,577,0,1,459,0,0,2,0
23308299,905,4,0,918,3,1,0,0
23308688,966,4,3,459,3,1,1,1
23308690,967,0,3,459,0,0,1,1
23309694,1119,3,4,459,1,1,3,1
23310332,1222,2,4,459,4,0,3,1
23310434,1238,0,2,918,0,0,4,0
23310858,1300,4,0,918,3,1,0,0
23310950,1313,0,1,459,0,0,2,0
23311405,1389,4,2,459,3,1,4,0
23311857,1464,2,4,459,4,0,3,1
23311948,1480,2,4,459,4,0,3,1
23312083,1502,4,1,459,3,1,2,0
23312090,1503,4,0,918,3,1,0,0
23312813,1617,3,1,459,1,1,2,0
23313043,1655,2,4,459,4,0,3,1
23313097,1665,4,3,459,3,1,1,1
23313195,1683,4,2,459,3,1,4,0
23313833,1794,4,1,459,3,1,2,0
23314223,1861,4,2,459,3,1,4,0
23314280,1872,2,0,918,4,0,0,0
23315156,2016,0,1,459,0,0,2,0
23316061,2167,2,0,918,4,0,0,0
23316154,2184,4,2,459,3,1,4,0
23316308,2210,4,3,459,3,1,1,1
23316793,2288,2,1,459,4,0,2,0
23317263,2370,4,1,459,3,1,2,0
23317315,2377,0,3,459,0,0,1,1
23317504,2409,3,2,918,1,1,4,0
23317607,2428,4,2,459,3,1,4,0
23317857,2470,1,3,459,2,0,1,1
23317980,2490,3,2,918,1,1,4,0
23318017,2496,3,4,459,1,1,3,1
23318242,2539,0,1,459,0,0,2,0
23318413,2564,4,3,459,3,1,1,1
23318679,2606,4,1,459,3,1,2,0
23318854,2635,1,4,459,2,0,3,1
23319182,2686,4,1,459,3,1,2,0
23319293,2705,0,1,459,0,0,2,0
23319540,2746,4,1,459,3,1,2,0
23319581,2754,4,2,459,3,1,4,0
23319979,2826,0,2,918,0,0,4,0
23320051,2838,1,2,459,2,0,4,0
23320122,2852,0,4,918,0,0,3,1
23320305,2883,3,0,459,1,1,0,0
23320386,2895,3,0,459,1,1,0,0
23320670,2943,3,2,918,1,1,4,0
23320906,2981,1,4,459,2,0,3,1
23320999,2996,4,3,459,3,1,1,1
23321111,3017,3,1,459,1,1,2,0
23321258,3043,2,1,459,4,0,2,0
23321669,3112,2,1,459,4,0,2,0
23321675,3112,4,1,459,3,1,2,0
23321685,3114,3,1,459,1,1,2,0
23321687,3114,0,4,918,0,0,3,1
23321926,3158,4,1,459,3,1,2,0
23322060,3182,0,4,918,0,0,3,1
23322154,3197,2,3,918,4,0,1,1
23322439,3245,4,1,459,3,1,2,0
23322767,3303,4,0,918,3,1,0,0
23322888,3322,4,1,459,3,1,2,0
23322956,3333,1,4,459,2,0,3,1
23323217,3375,2,1,459,4,0,2,0
23323252,3381,4,1,459,3,1,2,0
23323494,3419,2,1,459,4,0,2,0
23323504,3422,2,1,459,4,0,2,0
23323685,3452,3,1,459,1,1,2,0
23323808,3474,4,1,459,3,1,2,0
23324267,3553,3,1,459,1,1,2,0
