Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
42337999,251,3,1,459,1,1,2,0
42338101,270,4,0,918,3,1,0,0
42338933,414,0,3,459,0,0,1,1
42339011,428,3,1,459,1,1,2,0
42339177,456,3,4,459,1,1,3,1
42339527,514,4,1,459,3,1,2,0
42339729,545,1,3,459,2,0,1,1
42339991,591,1,3,459,2,0,1,1
42340569,686,2,4,459,4,0,3,1
42340920,750,4,3,459,3,1,1,1
42341006,764,2,0,918,4,0,0,0
42341396,835,3,0,459,1,1,0,0
42341452,844,2,4,459,4,0,3,1
42341923,921,1,4,459,2,0,3,1
42342047,942,4,0,918,3,1,0,0
42342316,987,0,2,918,0,0,4,0
42342756,1063,0,4,918,0,0,3,1
42342826,1076,2,4,459,4,0,3,1
42343305,1156,0,4,918,0,0,3,1
42343572,1201,3,1,459,1,1,2,0
42343759,1230,0,3,459,0,0,1,1
42343801,1238,2,3,918,4,0,1,1
42344440,1353,0,4,918,0,0,3,1
42344769,1409,4,3,459,3,1,1,1
42345529,1542,1,0,459,2,0,0,0
42345633,1561,0,1,459,0,0,2,0
42345882,1603,3,4,459,1,1,3,1
42345884,1604,4,0,918,3,1,0,0
42345888,1604,4,0,918,3,1,0,0
42346002,1627,3,4,459,1,1,3,1
42346321,1685,4,0,918,3,1,0,0
42346531,1725,3,2,918,1,1,4,0
42346733,1758,1,2,459,2,0,4,0
42346943,1794,0,4,918,0,0,3,1
42347257,1856,0,3,459,0,0,1,1
42347702,1932,4,2,459,3,1,4,0
42348598,2089,0,2,918,0,0,4,0
42348789,2124,0,1,459,0,0,2,0
42348849,2134,2,4,459,4,0,3,1
42349110,2185,3,0,459,1,1,0,0
42349520,2257,1,4,459,2,0,3,1
42349642,2277,0,4,918,0,0,3,1
42349831,2312,0,4,918,0,0,3,1
42349860,2317,3,2,918,1,1,4,0
42349872,2318,2,0,918,4,0,0,0
42351143,2550,0,4,918,0,0,3,1
42351317,2578,0,4,918,0,0,3,1
42351696,2646,0,3,459,0,0,1,1
42352221,2749,0,3,459,0,0,1,1
42352335,2769,0,4,918,0,0,3,1
42353054,2906,2,4,459,4,0,3,1
42353378,2968,4,2,459,3,1,4,0
42353977,3084,0,4,918,0,0,3,1
42355274,3331,2,4,459,4,0,3,1
