Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
47209727,233,0,4,918,0,0,3,1
47210741,418,4,2,459,3,1,4,0
47211592,574,4,2,459,3,1,4,0
47211987,646,4,2,459,3,1,4,0
47212284,702,4,1,459,3,1,2,0
47213124,848,3,2,918,1,1,4,0
47213336,891,0,1,459,0,0,2,0
47214221,1058,0,2,918,0,0,4,0
47214713,1150,0,4,918,0,0,3,1
47215270,1255,3,1,459,1,1,2,0
47216287,1441,0,1,459,0,0,2,0
47216615,1503,4,1,459,3,1,2,0
47217147,1598,0,2,918,0,0,4,0
47217713,1704,3,4,459,1,1,3,1
47218034,1767,0,1,459,0,0,2,0
47218164,1794,3,1,459,1,1,2,0
47218355,1827,0,3,459,0,0,1,1
47218478,1852,0,1,459,0,0,2,0
47218524,1861,1,2,459,2,0,4,0
47218800,1911,3,1,459,1,1,2,0
47218934,1938,0,4,918,0,0,3,1
47219082,1963,3,2,918,1,1,4,0
47219931,2132,3,1,459,1,1,2,0
47220976,2339,2,0,918,4,0,0,0
47221717,2483,0,3,459,0,0,1,1
47221803,2500,0,4,918,0,0,3,1
47222777,2688,4,1,459,3,1,2,0
47222800,2692,1,4,459,2,0,3,1
47223326,2794,2,4,459,4,0,3,1
47223471,2825,3,1,459,1,1,2,0
47224170,2952,0,2,918,0,0,4,0
47224191,2956,0,1,459,0,0,2,0
47224488,3012,4,2,459,3,1,4,0
47224512,3016,2,4,459,4,0,3,1
47224861,3089,3,1,459,1,1,2,0
47225785,3273,4,2,459,3,1,4,0
47225850,3287,2,4,459,4,0,3,1
47225924,3302,0,3,459,0,0,1,1
47226267,3375,4,3,459,3,1,1,1
47227194,3565,3,1,459,1,1,2,0
47227318,3593,0,1,459,0,0,2,0
