Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
50786624,69,2,3,918,4,0,1,1
50786681,79,4,2,459,3,1,4,0
50786986,143,3,1,459,1,1,2,0
50787451,236,4,0,918,3,1,0,0
50787525,252,2,0,918,4,0,0,0
50787792,302,0,1,459,0,0,2,0
50788594,455,0,3,459,0,0,1,1
50788852,502,3,4,459,1,1,3,1
50788990,526,2,0,918,4,0,0,0
50789046,537,2,0,918,4,0,0,0
50789616,643,1,4,459,2,0,3,1
50791855,1065,3,2,918,1,1,4,0
50791968,1086,4,1,459,3,1,2,0
50793848,1449,1,0,459,2,0,0,0
50794271,1529,4,1,459,3,1,2,0
50795032,1671,0,3,459,0,0,1,1
50795563,1779,4,2,459,3,1,4,0
50795876,1841,4,0,918,3,1,0,0
50795947,1855,0,3,459,0,0,1,1
50796596,1989,3,2,918,1,1,4,0
50796998,2075,4,2,459,3,1,4,0
50797026,2081,3,4,459,1,1,3,1
50797068,2091,3,2,918,1,1,4,0
50797514,2183,0,1,459,0,0,2,0
50798161,2319,4,1,459,3,1,2,0
50798440,2380,4,2,459,3,1,4,0
50798540,2399,1,3,459,2,0,1,1
50799469,2590,4,0,918,3,1,0,0
50799760,2654,4,1,459,3,1,2,0
50800261,2763,0,1,459,0,0,2,0
50800601,2835,0,2,918,0,0,4,0
50800725,2865,4,3,459,3,1,1,1
50800773,2875,3,2,918,1,1,4,0
50800847,2894,3,4,459,1,1,3,1
50801171,2960,4,3,459,3,1,1,1
50801545,3036,1,4,459,2,0,3,1
50802301,3204,0,3,459,0,0,1,1
50802810,3317,3,4,459,1,1,3,1
50802903,3335,3,4,459,1,1,3,1
50803712,3515,1,4,459,2,0,3,1
