Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
28452716,43,4,1,459,3,1,2,0
28452872,70,4,2,459,3,1,4,0
28453350,150,4,0,918,3,1,0,0
28453901,237,0,3,459,0,0,1,1
28454182,288,2,3,918,4,0,1,1
28454742,382,3,4,459,1,1,3,1
28455376,485,4,3,459,3,1,1,1
28455728,544,1,3,459,2,0,1,1
28455920,575,1,3,459,2,0,1,1
28457843,884,0,3,459,0,0,1,1
28459494,1163,3,2,918,1,1,4,0
28459571,1174,2,0,918,4,0,0,0
28459805,1212,2,3,918,4,0,1,1
28460438,1315,2,3,918,4,0,1,1
28460524,1330,4,0,918,3,1,0,0
28460692,1357,1,0,459,2,0,0,0
28461138,1435,4,1,459,3,1,2,0
28461202,1444,3,2,918,1,1,4,0
28461378,1476,0,4,918,0,0,3,1
28461920,1576,2,4,459,4,0,3,1
28462451,1671,3,2,918,1,1,4,0
28463104,1782,3,2,918,1,1,4,0
28463219,1805,1,4,459,2,0,3,1
28463440,1839,3,4,459,1,1,3,1
28464397,2016,3,2,918,1,1,4,0
28464614,2056,0,4,918,0,0,3,1
28465345,2183,2,4,459,4,0,3,1
28466442,2371,1,0,459,2,0,0,0
28466616,2403,1,4,459,2,0,3,1
28467043,2481,3,1,459,1,1,2,0
28467057,2484,3,2,918,1,1,4,0
28467066,2486,1,3,459,2,0,1,1
28467255,2525,0,3,459,0,0,1,1
28467875,2643,4,1,459,3,1,2,0
28467954,2657,4,3,459,3,1,1,1
28468003,2663,2,3,918,4,0,1,1
28468097,2679,0,4,918,0,0,3,1
28468348,2724,0,3,459,0,0,1,1
28468360,2726,4,2,459,3,1,4,0
28468429,2741,0,1,459,0,0,2,0
28468461,2746,4,2,459,3,1,4,0
28469133,2868,3,1,459,1,1,2,0
28469185,2879,4,1,459,3,1,2,0
28469276,2893,0,2,918,0,0,4,0
28469584,2949,3,4,459,1,1,3,1
28469723,2973,0,1,459,0,0,2,0
28469941,3013,4,1,459,3,1,2,0
28470172,3051,0,4,918,0,0,3,1
28470235,3063,1,4,459,2,0,3,1
28470480,3107,0,2,918,0,0,4,0
28470616,3127,4,1,459,3,1,2,0
28470824,3168,1,2,459,2,0,4,0
28470958,3190,2,1,459,4,0,2,0
28470998,3197,4,1,459,3,1,2,0
28471030,3203,0,4,918,0,0,3,1
28471036,3203,2,4,459,4,0,3,1
28471580,3297,0,2,918,0,0,4,0
28471681,3317,0,4,918,0,0,3,1
28471855,3352,4,1,459,3,1,2,0
28471859,3353,1,3,459,2,0,1,1
28472167,3412,2,1,459,4,0,2,0
28472404,3455,0,4,918,0,0,3,1
28472863,3543,4,3,459,3,1,1,1
28473138,3593,4,0,918,3,1,0,0
