Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
56069863,3,4,1,459,3,1,2,0
56071587,375,0,4,918,0,0,3,1
56071872,430,0,1,459,0,0,2,0
56073244,696,4,2,459,3,1,4,0
56073719,791,3,4,459,1,1,3,1
56073864,818,1,4,459,2,0,3,1
56074078,857,0,1,459,0,0,2,0
56074555,947,3,2,918,1,1,4,0
56074766,990,2,3,918,4,0,1,1
56075376,1112,3,1,459,1,1,2,0
56075382,1113,0,1,459,0,0,2,0
56076499,1330,4,1,459,3,1,2,0
56076680,1361,3,1,459,1,1,2,0
56076762,1379,4,2,459,3,1,4,0
56077739,1569,4,1,459,3,1,2,0
56077917,1599,1,4,459,2,0,3,1
56078063,1631,4,1,459,3,1,2,0
56078090,1636,4,3,459,3,1,1,1
56078464,1716,3,1,459,1,1,2,0
56078659,1760,3,4,459,1,1,3,1
56079804,2011,3,2,918,1,1,4,0
56080171,2094,0,4,918,0,0,3,1
56080351,2132,4,1,459,3,1,2,0
56080529,2172,1,3,459,2,0,1,1
56081199,2312,0,2,918,0,0,4,0
56081303,2334,3,4,459,1,1,3,1
56081471,2371,3,4,459,1,1,3,1
56082109,2523,0,3,459,0,0,1,1
56083096,2740,4,0,918,3,1,0,0
56083130,2752,3,1,459,1,1,2,0
56083704,2870,2,4,459,4,0,3,1
56084178,2976,0,4,918,0,0,3,1
56086497,3503,3,0,459,1,1,0,0
56086737,3555,2,3,918,4,0,1,1
