Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
74378737,10,1,4,459,2,0,3,1
74378836,30,4,1,459,3,1,2,0
74378966,51,4,3,459,3,1,1,1
74379865,207,4,0,918,3,1,0,0
74379885,212,2,4,459,4,0,3,1
74380091,251,1,3,459,2,0,1,1
74380151,260,1,3,459,2,0,1,1
74380533,329,4,3,459,3,1,1,1
74380553,333,3,4,459,1,1,3,1
74380568,336,2,1,459,4,0,2,0
74380792,377,3,1,459,1,1,2,0
74380951,405,1,3,459,2,0,1,1
74381756,555,3,2,918,1,1,4,0
74381880,576,2,1,459,4,0,2,0
74382734,729,4,0,918,3,1,0,0
74382879,749,0,4,918,0,0,3,1
74383879,933,0,4,918,0,0,3,1
74383974,949,4,1,459,3,1,2,0
74384363,1023,2,4,459,4,0,3,1
74384930,1126,4,0,918,3,1,0,0
74385020,1142,0,3,459,0,0,1,1
74385325,1196,2,0,918,4,0,0,0
74385961,1314,4,1,459,3,1,2,0
74386453,1409,4,2,459,3,1,4,0
74387176,1538,2,3,918,4,0,1,1
74387425,1586,0,4,918,0,0,3,1
74387671,1635,2,4,459,4,0,3,1
74387693,1638,0,1,459,0,0,2,0
74387753,1649,0,3,459,0,0,1,1
74387826,1666,1,4,459,2,0,3,1
74388087,1715,2,0,918,4,0,0,0
74388524,1795,1,4,459,2,0,3,1
74388693,1825,2,4,459,4,0,3,1
74388773,1840,4,1,459,3,1,2,0
74388947,1873,4,2,459,3,1,4,0
74389141,1907,3,1,459,1,1,2,0
74389412,1958,1,3,459,2,0,1,1
74389636,2006,4,3,459,3,1,1,1
74389818,2041,2,3,918,4,0,1,1
74389951,2062,3,4,459,1,1,3,1
74390159,2107,0,4,918,0,0,3,1
74390420,2160,3,1,459,1,1,2,0
74390522,2178,1,3,459,2,0,1,1
74390780,2232,4,1,459,3,1,2,0
74390803,2235,1,2,459,2,0,4,0
74391009,2270,4,2,459,3,1,4,0
74391010,2270,3,0,459,1,1,0,0
74391044,2276,3,2,918,1,1,4,0
74391055,2278,0,4,918,0,0,3,1
74391625,2385,2,1,459,4,0,2,0
74392163,2491,4,1,459,3,1,2,0
74392281,2513,3,2,918,1,1,4,0
74392566,2570,3,1,459,1,1,2,0
74392937,2642,4,3,459,3,1,1,1
74392997,2652,0,2,918,0,0,4,0
74393064,2665,1,0,459,2,0,0,0
74393403,2736,1,2,459,2,0,4,0
74393502,2758,1,3,459,2,0,1,1
74393504,2758,2,3,918,4,0,1,1
74393913,2835,4,2,459,3,1,4,0
74394382,2923,3,1,459,1,1,2,0
74394565,2959,2,3,918,4,0,1,1
74394587,2962,4,1,459,3,1,2,0
74394664,2978,2,1,459,4,0,2,0
74394898,3024,4,1,459,3,1,2,0
74395191,3083,4,1,459,3,1,2,0
74395316,3109,0,4,918,0,0,3,1
74395324,3111,2,1,459,4,0,2,0
74395648,3171,3,1,459,1,1,2,0
74396289,3300,0,1,459,0,0,2,0
74396672,3383,0,3,459,0,0,1,1
74396975,3449,2,4,459,4,0,3,1
74397038,3464,3,2,918,1,1,4,0
74397348,3532,3,1,459,1,1,2,0
