Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
29530317,0,4,0,918,3,1,0,0
29530343,4,0,3,459,0,0,1,1
29530486,29,4,1,459,3,1,2,0
29530739,77,3,1,459,1,1,2,0
29531107,142,0,1,459,0,0,2,0
29531275,170,0,4,918,0,0,3,1
29531314,176,4,1,459,3,1,2,0
29531419,194,3,0,459,1,1,0,0
29531478,205,3,1,459,1,1,2,0
29531719,242,4,0,918,3,1,0,0
29532742,410,0,4,918,0,0,3,1
29533416,529,4,1,459,3,1,2,0
29533964,621,3,1,459,1,1,2,0
29534089,640,2,4,459,4,0,3,1
29534743,754,1,3,459,2,0,1,1
29535300,847,2,4,459,4,0,3,1
29535980,958,2,3,918,4,0,1,1
29536449,1031,4,3,459,3,1,1,1
29536649,1063,4,1,459,3,1,2,0
29536806,1090,0,2,918,0,0,4,0
29536968,1117,4,2,459,3,1,4,0
29537553,1215,0,4,918,0,0,3,1
29537572,1219,4,0,918,3,1,0,0
29537885,1271,2,4,459,4,0,3,1
29538928,1446,3,2,918,1,1,4,0
29539032,1464,0,2,918,0,0,4,0
29539509,1543,1,4,459,2,0,3,1
29539715,1579,4,2,459,3,1,4,0
29540047,1634,3,4,459,1,1,3,1
29541129,1826,0,4,918,0,0,3,1
29541275,1852,4,3,459,3,1,1,1
29541987,1971,3,1,459,1,1,2,0
29542331,2030,2,1,459,4,0,2,0
29542511,2059,2,1,459,4,0,2,0
29542634,2076,3,4,459,1,1,3,1
29542741,2096,3,2,918,1,1,4,0
29542758,2099,4,3,459,3,1,1,1
29542848,2116,3,4,459,1,1,3,1
29543385,2213,1,3,459,2,0,1,1
29544375,2393,0,4,918,0,0,3,1
29544404,2398,0,2,918,0,0,4,0
29545256,2549,0,1,459,0,0,2,0
29545970,2676,1,0,459,2,0,0,0
29546059,2694,0,1,459,0,0,2,0
29547116,2885,4,2,459,3,1,4,0
29547627,2984,3,4,459,1,1,3,1
29547921,3044,4,0,918,3,1,0,0
29547951,3049,4,2,459,3,1,4,0
29547999,3059,0,4,918,0,0,3,1
29548446,3139,4,1,459,3,1,2,0
29548608,3168,0,4,918,0,0,3,1
29548653,3176,4,3,459,3,1,1,1
29548702,3184,0,2,918,0,0,4,0
29548913,3221,1,4,459,2,0,3,1
29548976,3232,3,1,459,1,1,2,0
29549392,3315,4,2,459,3,1,4,0
29549424,3322,4,1,459,3,1,2,0
29549442,3326,0,4,918,0,0,3,1
29549625,3359,2,1,459,4,0,2,0
29550100,3457,2,3,918,4,0,1,1
29550246,3483,2,1,459,4,0,2,0
29550450,3520,1,4,459,2,0,3,1
29550566,3543,4,1,459,3,1,2,0
29550643,3556,0,1,459,0,0,2,0
29550818,3590,1,4,459,2,0,3,1
