Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
6180583,12,3,1,459,1,1,2,0
6181593,186,0,3,459,0,0,1,1
6181690,201,2,3,918,4,0,1,1
6181704,203,2,3,918,4,0,1,1
6181867,229,4,3,459,3,1,1,1
6181935,241,0,2,918,0,0,4,0
6182364,312,3,4,459,1,1,3,1
6182798,383,3,0,459,1,1,0,0
6182866,394,0,4,918,0,0,3,1
6185288,770,0,3,459,0,0,1,1
6185289,771,4,2,459,3,1,4,0
6185348,778,2,1,459,4,0,2,0
6185712,833,0,1,459,0,0,2,0
6185871,859,3,2,918,1,1,4,0
6187033,1043,4,2,459,3,1,4,0
6187237,1080,4,3,459,3,1,1,1
6187339,1095,4,1,459,3,1,2,0
6187813,1172,4,2,459,3,1,4,0
6188059,1210,4,3,459,3,1,1,1
6189261,1416,4,0,918,3,1,0,0
6189295,1422,3,2,918,1,1,4,0
6189338,1427,4,1,459,3,1,2,0
6189566,1466,4,3,459,3,1,1,1
6189586,1469,0,2,918,0,0,4,0
6189717,1492,4,1,459,3,1,2,0
6189746,1497,4,2,459,3,1,4,0
6189848,1515,3,1,459,1,1,2,0
6190530,1629,4,0,918,3,1,0,0
6190681,1653,3,1,459,1,1,2,0
6191260,1756,4,1,459,3,1,2,0
6191315,1767,4,3,459,3,1,1,1
6191988,1884,1,2,459,2,0,4,0
6192239,1929,0,4,918,0,0,3,1
6192759,2019,2,4,459,4,0,3,1
6193054,2070,0,2,918,0,0,4,0
6193527,2149,0,1,459,0,0,2,0
6193635,2172,3,4,459,1,1,3,1
6193639,2172,4,1,459,3,1,2,0
6193743,2188,0,4,918,0,0,3,1
6193938,2221,2,4,459,4,0,3,1
6195012,2394,4,1,459,3,1,2,0
6196152,2578,2,3,918,4,0,1,1
6196238,2592,4,1,459,3,1,2,0
6196553,2647,4,2,459,3,1,4,0
6197159,2754,2,4,459,4,0,3,1
6197615,2831,3,2,918,1,1,4,0
6198007,2903,1,3,459,2,0,1,1
6198174,2932,4,3,459,3,1,1,1
6198490,2983,4,1,459,3,1,2,0
6199331,3129,1,3,459,2,0,1,1
6199459,3153,1,3,459,2,0,1,1
6199551,3171,4,1,459,3,1,2,0
6199643,3189,4,0,918,3,1,0,0
6199984,3252,1,2,459,2,0,4,0
6199994,3254,4,1,459,3,1,2,0
6200019,3260,4,1,459,3,1,2,0
6200326,3313,2,0,918,4,0,0,0
6200398,3327,0,4,918,0,0,3,1
6200451,3334,3,4,459,1,1,3,1
6200483,3339,2,1,459,4,0,2,0
6200597,3357,1,0,459,2,0,0,0
6200649,3366,4,1,459,3,1,2,0
6201143,3450,2,1,459,4,0,2,0
6201157,3452,4,1,459,3,1,2,0
6201309,3479,3,1,459,1,1,2,0
6201374,3490,0,2,918,0,0,4,0
6201476,3510,4,1,459,3,1,2,0
