Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
82745551,523,0,2,918,0,0,4,0
82745723,584,0,4,918,0,0,3,1
82746116,721,4,0,918,3,1,0,0
82747081,1059,4,1,459,3,1,2,0
82747209,1103,3,0,459,1,1,0,0
82747792,1292,2,4,459,4,0,3,1
82748605,1551,4,2,459,3,1,4,0
82748661,1574,0,4,918,0,0,3,1
82748983,1679,0,1,459,0,0,2,0
82749411,1821,0,2,918,0,0,4,0
82750861,2312,2,4,459,4,0,3,1
82751538,2551,0,3,459,0,0,1,1
82751801,2638,4,0,918,3,1,0,0
82751827,2646,4,1,459,3,1,2,0
82751989,2698,0,3,459,0,0,1,1
82752412,2845,2,4,459,4,0,3,1
82754211,3458,2,3,918,4,0,1,1
82754277,3479,1,4,459,2,0,3,1
