Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
63518631,2,1,4,459,2,0,3,1
63519472,184,2,4,459,4,0,3,1
63519590,210,0,1,459,0,0,2,0
63520258,352,0,1,459,0,0,2,0
63520366,373,0,4,918,0,0,3,1
63520437,386,0,4,918,0,0,3,1
63520814,464,2,3,918,4,0,1,1
63520996,504,4,2,459,3,1,4,0
63521128,530,1,4,459,2,0,3,1
63521398,590,4,3,459,3,1,1,1
63521638,642,3,2,918,1,1,4,0
63521901,696,4,2,459,3,1,4,0
63522462,816,4,1,459,3,1,2,0
63523163,958,3,0,459,1,1,0,0
63523197,965,3,1,459,1,1,2,0
63523260,977,1,3,459,2,0,1,1
63524003,1141,4,1,459,3,1,2,0
63524527,1244,0,4,918,0,0,3,1
63524779,1291,3,1,459,1,1,2,0
63525192,1378,2,4,459,4,0,3,1
63525364,1414,2,4,459,4,0,3,1
63525577,1463,3,2,918,1,1,4,0
63525855,1529,4,1,459,3,1,2,0
63526006,1559,3,4,459,1,1,3,1
63526062,1568,0,4,918,0,0,3,1
63526427,1651,4,0,918,3,1,0,0
63526534,1672,1,4,459,2,0,3,1
63526543,1674,3,2,918,1,1,4,0
63526864,1748,0,3,459,0,0,1,1
63527132,1814,1,3,459,2,0,1,1
63527145,1817,2,4,459,4,0,3,1
63527406,1873,3,1,459,1,1,2,0
63527484,1894,4,1,459,3,1,2,0
63527977,1997,4,1,459,3,1,2,0
63528058,2012,4,1,459,3,1,2,0
63528272,2065,0,4,918,0,0,3,1
63528456,2107,4,1,459,3,1,2,0
63528611,2138,3,1,459,1,1,2,0
63528757,2173,1,0,459,2,0,0,0
63528803,2184,0,4,918,0,0,3,1
63529429,2326,2,4,459,4,0,3,1
63529443,2328,1,4,459,2,0,3,1
63529577,2360,3,1,459,1,1,2,0
63530128,2482,4,2,459,3,1,4,0
63530173,2492,0,1,459,0,0,2,0
63530331,2523,0,4,918,0,0,3,1
63530444,2548,0,2,918,0,0,4,0
63531050,2684,2,4,459,4,0,3,1
63531166,2711,3,2,918,1,1,4,0
63531607,2814,3,4,459,1,1,3,1
63531766,2848,0,4,918,0,0,3,1
63531789,2854,0,2,918,0,0,4,0
63531837,2865,3,1,459,1,1,2,0
63532063,2916,3,1,459,1,1,2,0
63532393,2988,0,3,459,0,0,1,1
63532464,3003,0,2,918,0,0,4,0
63532633,3039,3,1,459,1,1,2,0
63532643,3042,2,4,459,4,0,3,1
63532978,3118,3,1,459,1,1,2,0
63533020,3128,2,1,459,4,0,2,0
63533172,3165,1,4,459,2,0,3,1
63534157,3399,2,0,918,4,0,0,0
63534178,3403,3,2,918,1,1,4,0
63534323,3440,3,4,459,1,1,3,1
63534777,3545,4,2,459,3,1,4,0
63534833,3559,0,4,918,0,0,3,1
