Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
18269002,130,0,3,459,0,0,1,1
18269749,257,4,0,918,3,1,0,0
18269799,264,0,3,459,0,0,1,1
18269974,296,2,1,459,4,0,2,0
18270282,351,4,1,459,3,1,2,0
18270326,357,1,3,459,2,0,1,1
18270646,403,0,1,459,0,0,2,0
18271262,505,0,4,918,0,0,3,1
18272551,710,3,1,459,1,1,2,0
18273933,933,3,4,459,1,1,3,1
18275337,1162,0,4,918,0,0,3,1
18275939,1261,4,1,459,3,1,2,0
18276613,1365,0,3,459,0,0,1,1
18276839,1405,4,1,459,3,1,2,0
18276900,1414,4,1,459,3,1,2,0
18276978,1425,0,4,918,0,0,3,1
18277055,1437,4,1,459,3,1,2,0
18277203,1463,3,2,918,1,1,4,0
18277373,1489,2,4,459,4,0,3,1
18278672,1697,4,3,459,3,1,1,1
18279242,1791,1,3,459,2,0,1,1
18279357,1813,0,4,918,0,0,3,1
18279538,1844,0,3,459,0,0,1,1
18279749,1882,0,4,918,0,0,3,1
18280953,2086,4,1,459,3,1,2,0
18281111,2113,1,3,459,2,0,1,1
18282089,2277,4,2,459,3,1,4,0
18282824,2396,1,4,459,2,0,3,1
18283269,2464,3,1,459,1,1,2,0
18283851,2567,3,1,459,1,1,2,0
18284394,2659,4,0,918,3,1,0,0
18284599,2693,3,2,918,1,1,4,0
18285157,2788,3,4,459,1,1,3,1
18285160,2789,3,4,459,1,1,3,1
18285459,2837,4,0,918,3,1,0,0
18285891,2913,2,0,918,4,0,0,0
18286414,2998,0,1,459,0,0,2,0
18286575,3024,0,4,918,0,0,3,1
18286970,3094,0,4,918,0,0,3,1
18287153,3126,0,2,918,0,0,4,0
18287390,3166,1,2,459,2,0,4,0
18287402,3168,3,4,459,1,1,3,1
18287579,3201,4,0,918,3,1,0,0
18287805,3243,3,2,918,1,1,4,0
18288005,3281,3,4,459,1,1,3,1
18288019,3284,0,1,459,0,0,2,0
18288951,3440,3,2,918,1,1,4,0
18288956,3441,1,3,459,2,0,1,1
18289051,3460,4,1,459,3,1,2,0
18289356,3518,4,0,918,3,1,0,0
18289612,3567,3,1,459,1,1,2,0
