Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
57846544,28,0,4,918,0,0,3,1
57846933,104,3,2,918,1,1,4,0
57847416,198,0,4,918,0,0,3,1
57847563,228,3,4,459,1,1,3,1
57847812,274,4,2,459,3,1,4,0
57848210,350,1,4,459,2,0,3,1
57848380,382,4,0,918,3,1,0,0
57849520,595,4,1,459,3,1,2,0
57849824,654,2,1,459,4,0,2,0
57850138,713,1,4,459,2,0,3,1
57850263,739,4,1,459,3,1,2,0
57850496,781,2,3,918,4,0,1,1
57850571,796,2,4,459,4,0,3,1
57850667,810,2,0,918,4,0,0,0
57851187,906,3,1,459,1,1,2,0
57851661,998,2,4,459,4,0,3,1
57851828,1031,2,1,459,4,0,2,0
57852791,1212,3,1,459,1,1,2,0
57852837,1221,4,1,459,3,1,2,0
57853145,1278,0,2,918,0,0,4,0
57853400,1328,3,4,459,1,1,3,1
57853631,1369,3,1,459,1,1,2,0
57853762,1394,3,1,459,1,1,2,0
57854335,1503,1,3,459,2,0,1,1
57854773,1594,4,3,459,3,1,1,1
57854801,1599,0,3,459,0,0,1,1
57854809,1601,3,2,918,1,1,4,0
57855023,1641,3,2,918,1,1,4,0
57856050,1848,4,0,918,3,1,0,0
57856563,1946,3,4,459,1,1,3,1
57856570,1947,4,0,918,3,1,0,0
57856924,2022,2,4,459,4,0,3,1
57856926,2022,4,1,459,3,1,2,0
57857456,2129,0,2,918,0,0,4,0
57857789,2195,2,3,918,4,0,1,1
57857912,2220,0,3,459,0,0,1,1
57858005,2239,3,1,459,1,1,2,0
57858114,2260,2,4,459,4,0,3,1
57858491,2335,2,1,459,4,0,2,0
57858671,2367,2,0,918,4,0,0,0
57859046,2441,0,2,918,0,0,4,0
57859256,2489,4,2,459,3,1,4,0
57859299,2498,2,3,918,4,0,1,1
57859394,2519,1,2,459,2,0,4,0
57859454,2533,2,4,459,4,0,3,1
57859517,2546,0,4,918,0,0,3,1
57859745,2594,0,4,918,0,0,3,1
57859855,2615,0,4,918,0,0,3,1
57859905,2627,2,1,459,4,0,2,0
57860038,2655,2,4,459,4,0,3,1
57860113,2672,0,2,918,0,0,4,0
57860119,2673,1,3,459,2,0,1,1
57860135,2676,0,4,918,0,0,3,1
57861053,2859,2,1,459,4,0,2,0
57861167,2884,2,1,459,4,0,2,0
57861460,2942,2,1,459,4,0,2,0
57861743,3000,2,1,459,4,0,2,0
57862123,3086,4,3,459,3,1,1,1
57862700,3198,0,1,459,0,0,2,0
57862898,3236,1,4,459,2,0,3,1
57863477,3366,3,4,459,1,1,3,1
57863899,3458,4,0,918,3,1,0,0
57864093,3498,3,2,918,1,1,4,0
57864129,3506,0,2,918,0,0,4,0
57864221,3523,2,4,459,4,0,3,1
