Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
71118412,5,4,2,459,3,1,4,0
71119468,236,4,2,459,3,1,4,0
71119675,288,4,0,918,3,1,0,0
71120336,433,3,2,918,1,1,4,0
71120677,509,0,4,918,0,0,3,1
71120691,513,0,4,918,0,0,3,1
71120847,548,2,0,918,4,0,0,0
71121085,597,4,3,459,3,1,1,1
71122356,877,1,2,459,2,0,4,0
71123010,1016,0,1,459,0,0,2,0
71123987,1236,0,2,918,0,0,4,0
71124417,1325,3,1,459,1,1,2,0
71124578,1363,3,2,918,1,1,4,0
71124963,1451,4,1,459,3,1,2,0
71125127,1484,4,2,459,3,1,4,0
71125300,1519,2,0,918,4,0,0,0
71125579,1580,0,4,918,0,0,3,1
71126252,1731,2,1,459,4,0,2,0
71127359,1981,4,2,459,3,1,4,0
71127626,2039,0,2,918,0,0,4,0
71128052,2135,3,0,459,1,1,0,0
71128874,2322,0,2,918,0,0,4,0
71128968,2342,0,2,918,0,0,4,0
71129258,2412,4,0,918,3,1,0,0
71129380,2440,2,4,459,4,0,3,1
71129972,2578,4,2,459,3,1,4,0
71130229,2636,0,4,918,0,0,3,1
71131015,2811,2,3,918,4,0,1,1
71131736,2983,0,3,459,0,0,1,1
71131952,3033,4,2,459,3,1,4,0
71131954,3034,4,1,459,3,1,2,0
71132108,3075,0,3,459,0,0,1,1
71132498,3162,4,0,918,3,1,0,0
71132933,3260,4,1,459,3,1,2,0
71133173,3315,3,4,459,1,1,3,1
71133649,3434,4,1,459,3,1,2,0
71133844,3480,4,1,459,3,1,2,0
71133846,3480,3,4,459,1,1,3,1
71134222,3569,4,0,918,3,1,0,0
71134289,3584,2,1,459,4,0,2,0
