Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
20058095,18,4,2,459,3,1,4,0
20058863,155,1,3,459,2,0,1,1
20059718,297,1,3,459,2,0,1,1
20059979,338,0,4,918,0,0,3,1
20060149,367,4,2,459,3,1,4,0
20060357,400,4,3,459,3,1,1,1
20060704,458,2,3,918,4,0,1,1
20061511,586,1,3,459,2,0,1,1
20062716,766,4,1,459,3,1,2,0
20062893,792,3,2,918,1,1,4,0
20063756,930,3,1,459,1,1,2,0
20063840,945,4,0,918,3,1,0,0
20064333,1023,2,1,459,4,0,2,0
20064355,1025,0,3,459,0,0,1,1
20064774,1090,4,3,459,3,1,1,1
20064957,1119,0,4,918,0,0,3,1
20065472,1196,1,3,459,2,0,1,1
20065934,1271,2,1,459,4,0,2,0
20066025,1284,3,4,459,1,1,3,1
20066065,1292,4,1,459,3,1,2,0
20066654,1395,2,1,459,4,0,2,0
20066839,1426,3,2,918,1,1,4,0
20067415,1516,0,1,459,0,0,2,0
20067905,1598,2,0,918,4,0,0,0
20068032,1620,3,1,459,1,1,2,0
20068705,1729,4,1,459,3,1,2,0
20068931,1765,4,3,459,3,1,1,1
20069676,1895,0,4,918,0,0,3,1
20069875,1931,0,4,918,0,0,3,1
20070756,2083,4,3,459,3,1,1,1
20071101,2144,1,4,459,2,0,3,1
20071675,2244,3,4,459,1,1,3,1
20071680,2245,3,4,459,1,1,3,1
20071957,2296,4,0,918,3,1,0,0
20072041,2310,4,0,918,3,1,0,0
20073146,2509,4,2,459,3,1,4,0
20073573,2588,4,1,459,3,1,2,0
20073907,2639,1,4,459,2,0,3,1
20073981,2650,3,1,459,1,1,2,0
20074006,2653,4,1,459,3,1,2,0
20074518,2745,3,4,459,1,1,3,1
20074648,2767,1,4,459,2,0,3,1
20074654,2768,4,1,459,3,1,2,0
20075211,2867,3,2,918,1,1,4,0
20075335,2887,3,4,459,1,1,3,1
20075590,2930,2,1,459,4,0,2,0
20075803,2959,3,1,459,1,1,2,0
20075872,2973,3,1,459,1,1,2,0
20076221,3031,4,1,459,3,1,2,0
20076782,3127,4,2,459,3,1,4,0
20076787,3127,4,1,459,3,1,2,0
20077248,3203,2,4,459,4,0,3,1
20077295,3213,2,0,918,4,0,0,0
20077674,3276,4,1,459,3,1,2,0
20077732,3287,3,2,918,1,1,4,0
20078118,3352,4,0,918,3,1,0,0
20078326,3389,2,1,459,4,0,2,0
20078478,3418,3,1,459,1,1,2,0
20078730,3460,4,1,459,3,1,2,0
20078796,3471,1,0,459,2,0,0,0
20078801,3472,4,1,459,3,1,2,0
20078825,3478,3,2,918,1,1,4,0
20078893,3490,1,4,459,2,0,3,1
20079107,3527,2,4,459,4,0,3,1
20079167,3537,3,2,918,1,1,4,0
