Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
75404699,32,2,3,918,4,0,1,1
75404988,86,2,0,918,4,0,0,0
75405102,105,3,1,459,1,1,2,0
75405118,109,4,3,459,3,1,1,1
75405265,142,1,3,459,2,0,1,1
75405723,238,4,0,918,3,1,0,0
75406007,296,3,2,918,1,1,4,0
75406472,387,4,0,918,3,1,0,0
75406567,406,0,4,918,0,0,3,1
75406746,440,1,3,459,2,0,1,1
75406799,450,4,3,459,3,1,1,1
75406984,483,1,3,459,2,0,1,1
75407084,505,3,4,459,1,1,3,1
75407228,533,3,2,918,1,1,4,0
75407465,579,4,2,459,3,1,4,0
75407483,583,4,1,459,3,1,2,0
75408515,787,4,0,918,3,1,0,0
75408555,795,2,4,459,4,0,3,1
75409526,979,2,0,918,4,0,0,0
75409712,1017,2,1,459,4,0,2,0
75409899,1053,4,2,459,3,1,4,0
75410066,1089,0,2,918,0,0,4,0
75410801,1225,3,1,459,1,1,2,0
75411078,1283,3,0,459,1,1,0,0
75411522,1373,2,1,459,4,0,2,0
75411631,1394,4,3,459,3,1,1,1
75411635,1396,4,1,459,3,1,2,0
75411902,1444,4,1,459,3,1,2,0
75412231,1515,3,1,459,1,1,2,0
75412298,1533,1,3,459,2,0,1,1
75413250,1721,2,1,459,4,0,2,0
75413497,1772,4,2,459,3,1,4,0
75413702,1815,3,1,459,1,1,2,0
75413943,1865,4,3,459,3,1,1,1
75414110,1901,1,4,459,2,0,3,1
75414374,1960,2,4,459,4,0,3,1
75414734,2034,0,4,918,0,0,3,1
75414804,2050,3,0,459,1,1,0,0
75415015,2096,0,1,459,0,0,2,0
75415089,2108,3,0,459,1,1,0,0
75415287,2152,2,1,459,4,0,2,0
75415411,2176,2,1,459,4,0,2,0
75415677,2231,4,1,459,3,1,2,0
75416008,2304,4,1,459,3,1,2,0
75416073,2320,4,3,459,3,1,1,1
75416237,2350,4,1,459,3,1,2,0
75416328,2370,0,3,459,0,0,1,1
75416430,2395,4,1,459,3,1,2,0
75416770,2464,4,1,459,3,1,2,0
75417901,2707,4,0,918,3,1,0,0
75418029,2731,1,2,459,2,0,4,0
75418151,2757,4,2,459,3,1,4,0
75418156,2759,0,1,459,0,0,2,0
75418340,2797,4,0,918,3,1,0,0
75418346,2798,0,1,459,0,0,2,0
75418433,2815,4,1,459,3,1,2,0
75418576,2847,4,1,459,3,1,2,0
75418616,2856,0,1,459,0,0,2,0
75418735,2882,2,1,459,4,0,2,0
75418890,2911,0,4,918,0,0,3,1
75418913,2915,0,4,918,0,0,3,1
75419559,3047,3,2,918,1,1,4,0
75419612,3057,1,4,459,2,0,3,1
75419643,3062,0,3,459,0,0,1,1
75419757,3088,2,4,459,4,0,3,1
75420340,3203,2,1,459,4,0,2,0
75420463,3234,3,2,918,1,1,4,0
75420854,3322,2,4,459,4,0,3,1
75420945,3343,2,4,459,4,0,3,1
75420973,3350,4,1,459,3,1,2,0
75421114,3378,3,1,459,1,1,2,0
75421192,3392,4,1,459,3,1,2,0
75421435,3443,0,1,459,0,0,2,0
75421532,3466,3,1,459,1,1,2,0
75421537,3467,0,4,918,0,0,3,1
75421591,3478,0,4,918,0,0,3,1
