Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
44338449,34,4,1,459,3,1,2,0
44338486,42,2,1,459,4,0,2,0
44339157,180,0,2,918,0,0,4,0
44339338,214,3,4,459,1,1,3,1
44339625,272,0,4,918,0,0,3,1
44340019,348,3,1,459,1,1,2,0
44340066,357,2,3,918,4,0,1,1
44340558,456,2,1,459,4,0,2,0
44343134,946,2,0,918,4,0,0,0
44343517,1018,2,0,918,4,0,0,0
44343888,1082,3,1,459,1,1,2,0
44344708,1249,3,1,459,1,1,2,0
44345278,1357,3,4,459,1,1,3,1
44345365,1376,4,2,459,3,1,4,0
44345694,1436,2,0,918,4,0,0,0
44346000,1494,2,3,918,4,0,1,1
44346613,1614,3,2,918,1,1,4,0
44346875,1662,4,1,459,3,1,2,0
44346880,1663,0,3,459,0,0,1,1
44347306,1746,2,0,918,4,0,0,0
44348258,1951,3,2,918,1,1,4,0
44348284,1955,0,1,459,0,0,2,0
44348501,1998,0,1,459,0,0,2,0
44349265,2161,1,3,459,2,0,1,1
44349279,2163,2,4,459,4,0,3,1
44349359,2178,4,2,459,3,1,4,0
44349661,2247,4,0,918,3,1,0,0
44349912,2299,1,4,459,2,0,3,1
44351625,2667,4,1,459,3,1,2,0
44351811,2707,4,1,459,3,1,2,0
44352314,2805,0,3,459,0,0,1,1
44352511,2843,2,4,459,4,0,3,1
44352579,2858,4,0,918,3,1,0,0
44352671,2882,3,2,918,1,1,4,0
44352964,2943,2,3,918,4,0,1,1
44353334,3027,2,3,918,4,0,1,1
44353404,3044,4,2,459,3,1,4,0
44353471,3060,1,3,459,2,0,1,1
44353581,3083,3,2,918,1,1,4,0
44353897,3157,3,1,459,1,1,2,0
44354117,3207,3,4,459,1,1,3,1
44354222,3229,3,4,459,1,1,3,1
44355219,3438,3,1,459,1,1,2,0
44355529,3509,0,4,918,0,0,3,1
