Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
55486810,194,0,4,918,0,0,3,1
55486821,197,2,0,918,4,0,0,0
55487086,256,4,0,918,3,1,0,0
55487166,273,3,4,459,1,1,3,1
55487177,277,3,1,459,1,1,2,0
55488239,511,2,4,459,4,0,3,1
55488980,665,2,4,459,4,0,3,1
55489082,687,0,4,918,0,0,3,1
55489089,689,1,0,459,2,0,0,0
55489156,702,3,2,918,1,1,4,0
55489920,859,4,3,459,3,1,1,1
55490594,998,4,3,459,3,1,1,1
55490603,1000,3,0,459,1,1,0,0
55491060,1098,0,2,918,0,0,4,0
55491375,1162,0,1,459,0,0,2,0
55491753,1239,3,4,459,1,1,3,1
55492134,1316,0,4,918,0,0,3,1
55492225,1337,0,1,459,0,0,2,0
55492534,1397,2,1,459,4,0,2,0
55492696,1435,3,1,459,1,1,2,0
55492809,1462,0,2,918,0,0,4,0
55492948,1492,4,0,918,3,1,0,0
55494165,1761,3,1,459,1,1,2,0
55494302,1794,1,4,459,2,0,3,1
55494313,1797,0,3,459,0,0,1,1
55494897,1922,4,1,459,3,1,2,0
55496416,2279,2,4,459,4,0,3,1
55496741,2350,0,2,918,0,0,4,0
55497106,2440,0,2,918,0,0,4,0
55497216,2467,4,1,459,3,1,2,0
55497953,2628,0,4,918,0,0,3,1
55498254,2695,2,3,918,4,0,1,1
55498441,2735,3,1,459,1,1,2,0
55499101,2888,0,4,918,0,0,3,1
55500000,3079,4,2,459,3,1,4,0
55500426,3177,3,4,459,1,1,3,1
55500550,3202,3,1,459,1,1,2,0
55501670,3448,0,2,918,0,0,4,0
55501690,3451,3,2,918,1,1,4,0
55501732,3461,3,1,459,1,1,2,0
55501977,3514,3,2,918,1,1,4,0
55501992,3517,4,2,459,3,1,4,0
55502020,3522,3,0,459,1,1,0,0
