Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
55160856,100,2,4,459,4,0,3,1
55161182,163,3,1,459,1,1,2,0
55161413,213,2,3,918,4,0,1,1
55161727,273,3,4,459,1,1,3,1
55162293,380,0,4,918,0,0,3,1
55162327,385,0,4,918,0,0,3,1
55162456,408,3,4,459,1,1,3,1
55162525,419,3,4,459,1,1,3,1
55163075,517,2,1,459,4,0,2,0
55163394,565,0,4,918,0,0,3,1
55164117,693,4,3,459,3,1,1,1
55164165,702,4,1,459,3,1,2,0
55164552,768,0,4,918,0,0,3,1
55164755,803,3,4,459,1,1,3,1
55165661,958,1,3,459,2,0,1,1
55165673,960,3,2,918,1,1,4,0
55165674,960,4,1,459,3,1,2,0
55166544,1115,1,4,459,2,0,3,1
55166879,1175,3,1,459,1,1,2,0
55167001,1195,0,4,918,0,0,3,1
55167027,1199,1,2,459,2,0,4,0
55167144,1218,3,2,918,1,1,4,0
55167410,1265,2,4,459,4,0,3,1
55169199,1587,2,4,459,4,0,3,1
55169317,1610,2,0,918,4,0,0,0
55169712,1685,2,1,459,4,0,2,0
55169890,1718,2,1,459,4,0,2,0
55170431,1824,4,0,918,3,1,0,0
55170516,1840,3,4,459,1,1,3,1
55170735,1880,4,1,459,3,1,2,0
55170781,1888,4,2,459,3,1,4,0
55171016,1930,2,4,459,4,0,3,1
55171132,1953,4,0,918,3,1,0,0
55171850,2094,2,4,459,4,0,3,1
55172018,2126,0,1,459,0,0,2,0
55172216,2168,4,0,918,3,1,0,0
55172221,2168,2,4,459,4,0,3,1
55172547,2229,0,2,918,0,0,4,0
55172653,2250,0,2,918,0,0,4,0
55172694,2257,2,4,459,4,0,3,1
55172901,2299,0,2,918,0,0,4,0
55173180,2355,0,4,918,0,0,3,1
55173778,2469,0,1,459,0,0,2,0
55174042,2526,2,4,459,4,0,3,1
55174072,2532,4,0,918,3,1,0,0
55174407,2596,4,1,459,3,1,2,0
55175071,2724,3,1,459,1,1,2,0
55175162,2741,0,1,459,0,0,2,0
55175389,2791,0,4,918,0,0,3,1
55175573,2827,2,4,459,4,0,3,1
55177311,3159,2,4,459,4,0,3,1
55178229,3342,0,1,459,0,0,2,0
55178348,3366,3,2,918,1,1,4,0
55178394,3376,4,3,459,3,1,1,1
55178486,3395,4,3,459,3,1,1,1
55178592,3417,3,1,459,1,1,2,0
55178889,3478,1,3,459,2,0,1,1
55179033,3511,4,1,459,3,1,2,0
55179118,3523,4,1,459,3,1,2,0
55179337,3570,4,2,459,3,1,4,0
