Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
5852460,16,4,0,918,3,1,0,0
5852914,98,3,0,459,1,1,0,0
5853044,120,1,3,459,2,0,1,1
5854071,302,3,4,459,1,1,3,1
5854145,313,4,0,918,3,1,0,0
5855157,489,4,2,459,3,1,4,0
5855160,490,3,2,918,1,1,4,0
5855727,585,4,1,459,3,1,2,0
5855743,588,0,4,918,0,0,3,1
5856233,669,0,3,459,0,0,1,1
5856343,688,0,4,918,0,0,3,1
5856377,693,0,1,459,0,0,2,0
5856406,698,0,2,918,0,0,4,0
5857141,826,4,3,459,3,1,1,1
5857182,832,0,4,918,0,0,3,1
5857445,875,0,4,918,0,0,3,1
5857570,895,3,1,459,1,1,2,0
5857809,938,0,4,918,0,0,3,1
5857909,952,4,1,459,3,1,2,0
5858127,987,4,2,459,3,1,4,0
5858234,1005,1,3,459,2,0,1,1
5858274,1011,4,2,459,3,1,4,0
5858284,1012,4,1,459,3,1,2,0
5858431,1040,4,1,459,3,1,2,0
5858635,1076,3,4,459,1,1,3,1
5859177,1165,2,4,459,4,0,3,1
5859568,1229,0,3,459,0,0,1,1
5859634,1240,2,4,459,4,0,3,1
5859950,1290,0,2,918,0,0,4,0
5859991,1297,0,3,459,0,0,1,1
5860580,1398,4,0,918,3,1,0,0
5860750,1429,3,1,459,1,1,2,0
5861113,1493,0,4,918,0,0,3,1
5861150,1500,2,4,459,4,0,3,1
5861437,1548,3,2,918,1,1,4,0
5861517,1564,4,1,459,3,1,2,0
5861567,1572,2,4,459,4,0,3,1
5861758,1607,4,3,459,3,1,1,1
5861786,1613,2,4,459,4,0,3,1
5862349,1721,0,2,918,0,0,4,0
5862704,1786,4,1,459,3,1,2,0
5864019,2015,0,4,918,0,0,3,1
5864315,2070,2,3,918,4,0,1,1
5864738,2148,2,3,918,4,0,1,1
5865200,2235,3,1,459,1,1,2,0
5865527,2296,3,1,459,1,1,2,0
5865551,2301,4,1,459,3,1,2,0
5865632,2312,4,1,459,3,1,2,0
5866088,2388,4,0,918,3,1,0,0
5866091,2388,2,3,918,4,0,1,1
5866136,2396,4,2,459,3,1,4,0
5866325,2432,1,0,459,2,0,0,0
5866455,2457,2,4,459,4,0,3,1
5866742,2515,3,2,918,1,1,4,0
5867502,2654,3,2,918,1,1,4,0
5867797,2706,0,3,459,0,0,1,1
5867906,2725,3,2,918,1,1,4,0
5867952,2735,2,3,918,4,0,1,1
5868127,2766,3,1,459,1,1,2,0
5868475,2830,4,2,459,3,1,4,0
5868579,2847,4,2,459,3,1,4,0
5869057,2940,4,1,459,3,1,2,0
5869297,2984,4,1,459,3,1,2,0
5869570,3038,4,1,459,3,1,2,0
5869586,3040,3,1,459,1,1,2,0
5869880,3091,0,4,918,0,0,3,1
5869935,3100,4,1,459,3,1,2,0
5869997,3111,0,1,459,0,0,2,0
5870037,3120,4,1,459,3,1,2,0
5870073,3127,3,1,459,1,1,2,0
5870178,3146,0,2,918,0,0,4,0
5870387,3187,0,4,918,0,0,3,1
5870778,3258,0,4,918,0,0,3,1
5871172,3333,2,4,459,4,0,3,1
5871830,3463,2,3,918,4,0,1,1
5872111,3521,4,0,918,3,1,0,0
5872412,3574,2,3,918,4,0,1,1
5872456,3583,4,1,459,3,1,2,0
