Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
9097889,128,4,0,918,3,1,0,0
9097939,137,0,4,918,0,0,3,1
9098331,203,0,1,459,0,0,2,0
9099136,333,3,1,459,1,1,2,0
9099701,420,0,4,918,0,0,3,1
9099706,421,3,4,459,1,1,3,1
9099767,433,4,1,459,3,1,2,0
9100896,605,0,4,918,0,0,3,1
9101119,638,1,3,459,2,0,1,1
9101171,645,3,2,918,1,1,4,0
9101264,657,4,3,459,3,1,1,1
9101602,710,0,4,918,0,0,3,1
9101665,719,1,3,459,2,0,1,1
9102185,796,2,4,459,4,0,3,1
9102497,843,3,2,918,1,1,4,0
9103005,922,3,4,459,1,1,3,1
9103075,934,1,3,459,2,0,1,1
9103247,961,2,4,459,4,0,3,1
9103297,968,0,4,918,0,0,3,1
9103797,1041,4,0,918,3,1,0,0
9104341,1118,0,4,918,0,0,3,1
9104666,1168,0,4,918,0,0,3,1
9104924,1208,4,3,459,3,1,1,1
9105127,1241,0,4,918,0,0,3,1
9105543,1306,1,2,459,2,0,4,0
9105725,1333,0,4,918,0,0,3,1
9106012,1375,0,4,918,0,0,3,1
9106195,1405,4,0,918,3,1,0,0
9106556,1464,4,1,459,3,1,2,0
9106580,1467,2,4,459,4,0,3,1
9106769,1497,0,4,918,0,0,3,1
9107149,1558,1,4,459,2,0,3,1
9107226,1573,4,2,459,3,1,4,0
9107411,1600,2,3,918,4,0,1,1
9107684,1645,4,1,459,3,1,2,0
9107812,1664,0,4,918,0,0,3,1
9107870,1673,4,0,918,3,1,0,0
9108492,1780,3,4,459,1,1,3,1
9108961,1861,0,4,918,0,0,3,1
9109967,2030,1,0,459,2,0,0,0
9110209,2068,0,4,918,0,0,3,1
9110375,2094,2,1,459,4,0,2,0
9110419,2100,1,3,459,2,0,1,1
9110989,2203,4,1,459,3,1,2,0
9111407,2272,2,1,459,4,0,2,0
9111790,2335,4,0,918,3,1,0,0
9111906,2354,3,1,459,1,1,2,0
9112183,2400,4,1,459,3,1,2,0
9112229,2406,3,0,459,1,1,0,0
9112240,2408,4,1,459,3,1,2,0
9112340,2423,4,1,459,3,1,2,0
9112985,2524,2,0,918,4,0,0,0
9114321,2743,4,3,459,3,1,1,1
9115475,2935,2,1,459,4,0,2,0
9115927,3014,4,1,459,3,1,2,0
9116356,3088,0,1,459,0,0,2,0
9116412,3096,2,1,459,4,0,2,0
9116624,3132,2,1,459,4,0,2,0
9116641,3135,3,2,918,1,1,4,0
9116643,3135,0,4,918,0,0,3,1
9116650,3136,4,1,459,3,1,2,0
9116664,3138,4,1,459,3,1,2,0
9116945,3182,3,1,459,1,1,2,0
9116950,3183,4,1,459,3,1,2,0
9117057,3201,4,1,459,3,1,2,0
9117188,3226,4,1,459,3,1,2,0
9117339,3253,2,3,918,4,0,1,1
9117342,3253,2,3,918,4,0,1,1
9117347,3254,4,2,459,3,1,4,0
9117487,3280,4,1,459,3,1,2,0
9117749,3330,0,1,459,0,0,2,0
9117780,3335,0,2,918,0,0,4,0
9117791,3338,4,2,459,3,1,4,0
9118170,3404,4,1,459,3,1,2,0
9118405,3445,4,2,459,3,1,4,0
9118529,3468,0,2,918,0,0,4,0
9118574,3477,2,3,918,4,0,1,1
9118688,3496,3,1,459,1,1,2,0
9119107,3568,0,4,918,0,0,3,1
