Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
25135198,1,4,3,459,3,1,1,1
25135811,100,2,3,918,4,0,1,1
25136004,130,4,2,459,3,1,4,0
25136008,131,1,3,459,2,0,1,1
25136218,165,0,4,918,0,0,3,1
25136278,176,0,4,918,0,0,3,1
25136379,191,3,2,918,1,1,4,0
25137052,305,4,0,918,3,1,0,0
25137062,307,2,4,459,4,0,3,1
25137173,325,1,3,459,2,0,1,1
25137245,337,4,3,459,3,1,1,1
25137321,352,2,1,459,4,0,2,0
25138315,518,4,1,459,3,1,2,0
25138606,569,4,1,459,3,1,2,0
25138752,597,4,1,459,3,1,2,0
25140653,911,0,4,918,0,0,3,1
25140833,939,3,1,459,1,1,2,0
25140856,942,0,1,459,0,0,2,0
25140922,953,0,1,459,0,0,2,0
25140935,956,2,4,459,4,0,3,1
25141013,969,4,0,918,3,1,0,0
25142152,1156,2,4,459,4,0,3,1
25142803,1266,3,1,459,1,1,2,0
25143142,1319,4,1,459,3,1,2,0
25143255,1340,0,4,918,0,0,3,1
25143598,1398,0,4,918,0,0,3,1
25143732,1421,2,1,459,4,0,2,0
25143733,1421,2,3,918,4,0,1,1
25143813,1435,2,4,459,4,0,3,1
25144199,1498,3,2,918,1,1,4,0
25144762,1593,1,0,459,2,0,0,0
25145030,1640,4,2,459,3,1,4,0
25145136,1661,4,3,459,3,1,1,1
25145164,1664,4,1,459,3,1,2,0
25145300,1690,4,2,459,3,1,4,0
25145482,1726,3,1,459,1,1,2,0
25145715,1763,4,1,459,3,1,2,0
25146070,1823,1,4,459,2,0,3,1
25146227,1851,4,0,918,3,1,0,0
25146250,1857,4,1,459,3,1,2,0
25146418,1888,2,0,918,4,0,0,0
25147702,2110,0,3,459,0,0,1,1
25149142,2354,0,1,459,0,0,2,0
25149595,2432,4,1,459,3,1,2,0
25149688,2449,1,2,459,2,0,4,0
25150158,2528,3,2,918,1,1,4,0
25150248,2541,2,3,918,4,0,1,1
25150269,2545,3,4,459,1,1,3,1
25150433,2571,1,4,459,2,0,3,1
25151178,2709,2,4,459,4,0,3,1
25151279,2726,4,1,459,3,1,2,0
25151392,2746,4,1,459,3,1,2,0
25151413,2749,4,2,459,3,1,4,0
25151814,2821,3,2,918,1,1,4,0
25152183,2893,2,4,459,4,0,3,1
25152316,2917,2,0,918,4,0,0,0
25152498,2953,4,1,459,3,1,2,0
25152526,2957,4,1,459,3,1,2,0
25152770,2998,0,1,459,0,0,2,0
25153104,3055,1,3,459,2,0,1,1
25153691,3158,3,1,459,1,1,2,0
25153871,3187,2,1,459,4,0,2,0
25153977,3206,2,0,918,4,0,0,0
25154052,3220,2,1,459,4,0,2,0
25154278,3263,3,2,918,1,1,4,0
25154658,3338,1,4,459,2,0,3,1
25154692,3344,3,2,918,1,1,4,0
25154715,3348,2,1,459,4,0,2,0
25154992,3396,3,1,459,1,1,2,0
25155019,3399,3,4,459,1,1,3,1
25155192,3433,2,1,459,4,0,2,0
25155398,3469,4,1,459,3,1,2,0
