Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
72727584,128,3,1,459,1,1,2,0
72727762,163,0,4,918,0,0,3,1
72728689,331,3,1,459,1,1,2,0
72729239,429,1,3,459,2,0,1,1
72729813,537,4,2,459,3,1,4,0
72730024,576,0,4,918,0,0,3,1
72730648,687,3,1,459,1,1,2,0
72730808,715,4,0,918,3,1,0,0
72730843,722,4,1,459,3,1,2,0
72730915,735,2,3,918,4,0,1,1
72731426,824,2,4,459,4,0,3,1
72731650,864,4,2,459,3,1,4,0
72731869,902,1,3,459,2,0,1,1
72732427,997,3,4,459,1,1,3,1
72733114,1126,0,4,918,0,0,3,1
72733406,1178,3,2,918,1,1,4,0
72733502,1194,4,3,459,3,1,1,1
72733970,1280,4,1,459,3,1,2,0
72734112,1308,0,1,459,0,0,2,0
72734116,1309,3,4,459,1,1,3,1
72734173,1319,3,1,459,1,1,2,0
72734448,1367,2,3,918,4,0,1,1
72734602,1393,0,4,918,0,0,3,1
72734837,1439,4,1,459,3,1,2,0
72734848,1441,0,4,918,0,0,3,1
72734870,1445,0,4,918,0,0,3,1
72735019,1475,3,2,918,1,1,4,0
72735163,1503,0,3,459,0,0,1,1
72735356,1540,0,3,459,0,0,1,1
72735744,1612,0,4,918,0,0,3,1
72735799,1622,2,1,459,4,0,2,0
72736021,1672,4,1,459,3,1,2,0
72736041,1676,4,0,918,3,1,0,0
72736104,1691,4,1,459,3,1,2,0
72736756,1815,0,1,459,0,0,2,0
72736950,1851,2,4,459,4,0,3,1
72737019,1864,2,3,918,4,0,1,1
72737926,2033,3,1,459,1,1,2,0
72737930,2035,4,1,459,3,1,2,0
72738229,2094,0,4,918,0,0,3,1
72738336,2113,0,4,918,0,0,3,1
72738747,2190,1,4,459,2,0,3,1
72739068,2257,4,1,459,3,1,2,0
72739277,2301,3,2,918,1,1,4,0
72739319,2311,0,4,918,0,0,3,1
72740320,2527,4,0,918,3,1,0,0
72740333,2531,2,4,459,4,0,3,1
72740503,2561,4,0,918,3,1,0,0
72740548,2568,0,3,459,0,0,1,1
72740894,2638,2,3,918,4,0,1,1
72741008,2661,0,2,918,0,0,4,0
72741242,2709,2,4,459,4,0,3,1
72741586,2780,3,2,918,1,1,4,0
72741672,2795,3,1,459,1,1,2,0
72741742,2810,1,4,459,2,0,3,1
72741839,2832,3,2,918,1,1,4,0
72741965,2859,0,4,918,0,0,3,1
72742216,2910,2,4,459,4,0,3,1
72742294,2926,1,2,459,2,0,4,0
72742376,2941,2,1,459,4,0,2,0
72742562,2977,2,4,459,4,0,3,1
72742688,3002,3,4,459,1,1,3,1
72742977,3058,4,2,459,3,1,4,0
72743061,3074,1,2,459,2,0,4,0
72744219,3314,3,1,459,1,1,2,0
72744240,3318,4,3,459,3,1,1,1
72744386,3348,2,3,918,4,0,1,1
72744390,3349,1,4,459,2,0,3,1
72744415,3354,4,1,459,3,1,2,0
72744456,3360,2,4,459,4,0,3,1
72744622,3392,4,1,459,3,1,2,0
72744795,3428,2,1,459,4,0,2,0
72744914,3452,1,3,459,2,0,1,1
72744955,3459,3,1,459,1,1,2,0
72745119,3495,3,4,459,1,1,3,1
72745147,3499,2,0,918,4,0,0,0
72745274,3524,4,1,459,3,1,2,0
