Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
29931136,266,4,3,459,3,1,1,1
29931150,269,4,0,918,3,1,0,0
29932190,472,4,0,918,3,1,0,0
29932325,496,1,3,459,2,0,1,1
29932907,604,3,1,459,1,1,2,0
29934267,852,4,3,459,3,1,1,1
29934568,911,1,3,459,2,0,1,1
29934852,961,0,2,918,0,0,4,0
29935037,992,4,2,459,3,1,4,0
29935275,1036,3,0,459,1,1,0,0
29935705,1123,3,2,918,1,1,4,0
29936784,1323,0,3,459,0,0,1,1
29936844,1334,0,3,459,0,0,1,1
29937024,1366,1,2,459,2,0,4,0
29937133,1383,0,4,918,0,0,3,1
29937370,1426,0,1,459,0,0,2,0
29937560,1465,2,4,459,4,0,3,1
29938159,1581,2,4,459,4,0,3,1
29939328,1805,4,0,918,3,1,0,0
29939835,1912,1,4,459,2,0,3,1
29940049,1953,4,0,918,3,1,0,0
29940654,2073,3,2,918,1,1,4,0
29941633,2275,0,1,459,0,0,2,0
29941760,2299,4,3,459,3,1,1,1
29942451,2435,3,0,459,1,1,0,0
29942823,2507,4,1,459,3,1,2,0
29942902,2522,4,2,459,3,1,4,0
29944017,2733,1,0,459,2,0,0,0
29944243,2780,1,3,459,2,0,1,1
29944535,2839,0,3,459,0,0,1,1
29944551,2843,0,3,459,0,0,1,1
29944596,2851,4,1,459,3,1,2,0
29944610,2854,0,1,459,0,0,2,0
29945307,2987,4,1,459,3,1,2,0
29945338,2993,1,4,459,2,0,3,1
29945559,3039,4,0,918,3,1,0,0
29945948,3117,2,0,918,4,0,0,0
29946087,3145,1,3,459,2,0,1,1
29946372,3195,0,4,918,0,0,3,1
29946527,3224,4,1,459,3,1,2,0
29946534,3225,3,4,459,1,1,3,1
29946968,3311,3,2,918,1,1,4,0
29946997,3316,0,1,459,0,0,2,0
29947150,3346,1,4,459,2,0,3,1
29947758,3465,3,4,459,1,1,3,1
29948289,3568,4,1,459,3,1,2,0
29948390,3589,4,1,459,3,1,2,0
