Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
12142593,189,0,2,918,0,0,4,0
12142667,200,4,3,459,3,1,1,1
12143467,315,1,3,459,2,0,1,1
12143772,360,4,2,459,3,1,4,0
12144470,458,4,3,459,3,1,1,1
12144488,459,1,3,459,2,0,1,1
12145548,621,4,2,459,3,1,4,0
12146468,763,4,3,459,3,1,1,1
12146931,830,4,3,459,3,1,1,1
12148955,1129,4,1,459,3,1,2,0
12150081,1292,4,2,459,3,1,4,0
12150723,1398,2,0,918,4,0,0,0
12151783,1564,4,0,918,3,1,0,0
12152336,1649,2,4,459,4,0,3,1
12152354,1651,4,1,459,3,1,2,0
12152731,1713,0,3,459,0,0,1,1
12153714,1871,4,3,459,3,1,1,1
12154023,1919,2,3,918,4,0,1,1
12154278,1954,0,2,918,0,0,4,0
12156095,2231,4,0,918,3,1,0,0
12158226,2578,4,1,459,3,1,2,0
12159127,2720,4,1,459,3,1,2,0
12159445,2767,1,4,459,2,0,3,1
12159584,2791,0,2,918,0,0,4,0
12160155,2882,1,3,459,2,0,1,1
12160958,3012,2,4,459,4,0,3,1
12161088,3031,2,1,459,4,0,2,0
12161515,3099,1,2,459,2,0,4,0
12161718,3130,0,4,918,0,0,3,1
12161769,3138,2,4,459,4,0,3,1
12161878,3155,3,2,918,1,1,4,0
12162035,3180,0,3,459,0,0,1,1
12162225,3213,4,2,459,3,1,4,0
12162282,3220,1,3,459,2,0,1,1
12162472,3248,4,2,459,3,1,4,0
12162523,3256,4,1,459,3,1,2,0
12162761,3296,0,1,459,0,0,2,0
12163048,3344,3,1,459,1,1,2,0
12163365,3393,3,4,459,1,1,3,1
12163570,3428,2,0,918,4,0,0,0
12163683,3447,4,0,918,3,1,0,0
12163738,3457,2,1,459,4,0,2,0
12163756,3459,2,4,459,4,0,3,1
12163821,3472,4,0,918,3,1,0,0
12163975,3497,1,3,459,2,0,1,1
12164239,3543,4,1,459,3,1,2,0
