Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
48163118,44,3,1,459,1,1,2,0
48163209,60,2,4,459,4,0,3,1
48163341,83,3,4,459,1,1,3,1
48163663,142,1,4,459,2,0,3,1
48164306,256,4,1,459,3,1,2,0
48165090,389,1,4,459,2,0,3,1
48165127,396,4,0,918,3,1,0,0
48165303,428,2,1,459,4,0,2,0
48166325,614,4,3,459,3,1,1,1
48166644,670,1,3,459,2,0,1,1
48166816,697,2,0,918,4,0,0,0
48167146,756,4,1,459,3,1,2,0
48167648,840,0,3,459,0,0,1,1
48168057,912,2,1,459,4,0,2,0
48168135,925,1,4,459,2,0,3,1
48168228,941,4,0,918,3,1,0,0
48168385,965,4,1,459,3,1,2,0
48168603,1006,2,1,459,4,0,2,0
48169520,1168,1,3,459,2,0,1,1
48169802,1215,4,1,459,3,1,2,0
48170185,1283,3,2,918,1,1,4,0
48170611,1357,4,0,918,3,1,0,0
48170616,1358,0,2,918,0,0,4,0
48171468,1502,4,1,459,3,1,2,0
48171705,1543,0,3,459,0,0,1,1
48172074,1613,4,2,459,3,1,4,0
48173758,1922,0,4,918,0,0,3,1
48173772,1924,0,4,918,0,0,3,1
48174455,2046,4,1,459,3,1,2,0
48174758,2104,0,1,459,0,0,2,0
48174907,2130,1,4,459,2,0,3,1
48175470,2238,4,1,459,3,1,2,0
48176071,2354,0,4,918,0,0,3,1
48177038,2531,2,0,918,4,0,0,0
48177280,2570,4,3,459,3,1,1,1
48177326,2578,1,4,459,2,0,3,1
48177820,2672,2,0,918,4,0,0,0
48177860,2681,2,4,459,4,0,3,1
48178148,2733,0,4,918,0,0,3,1
48178169,2737,2,3,918,4,0,1,1
48178430,2786,0,4,918,0,0,3,1
48178542,2803,3,2,918,1,1,4,0
48179402,2962,4,2,459,3,1,4,0
48179463,2971,0,4,918,0,0,3,1
48179491,2976,3,1,459,1,1,2,0
48179670,3010,3,1,459,1,1,2,0
48179893,3054,3,0,459,1,1,0,0
48179986,3070,1,4,459,2,0,3,1
48180001,3073,3,2,918,1,1,4,0
48180661,3204,2,0,918,4,0,0,0
48180848,3241,0,4,918,0,0,3,1
48181065,3281,0,4,918,0,0,3,1
48181088,3286,4,1,459,3,1,2,0
48181096,3287,0,2,918,0,0,4,0
48181216,3311,2,3,918,4,0,1,1
48182385,3546,0,4,918,0,0,3,1
48182503,3574,0,3,459,0,0,1,1
