Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
42682567,119,2,4,459,4,0,3,1
42683587,297,0,3,459,0,0,1,1
42685076,546,3,4,459,1,1,3,1
42685339,591,3,0,459,1,1,0,0
42685410,603,4,1,459,3,1,2,0
42685411,603,3,2,918,1,1,4,0
42685841,678,1,3,459,2,0,1,1
42686542,793,1,3,459,2,0,1,1
42686773,837,4,0,918,3,1,0,0
42686818,843,2,4,459,4,0,3,1
42687026,884,2,1,459,4,0,2,0
42687156,904,1,3,459,2,0,1,1
42688508,1144,0,4,918,0,0,3,1
42689134,1246,3,1,459,1,1,2,0
42689235,1263,4,1,459,3,1,2,0
42689505,1310,4,2,459,3,1,4,0
42689882,1375,3,1,459,1,1,2,0
42690103,1418,0,4,918,0,0,3,1
42690398,1470,1,2,459,2,0,4,0
42690718,1533,2,4,459,4,0,3,1
42690824,1552,3,4,459,1,1,3,1
42690904,1567,0,1,459,0,0,2,0
42691038,1590,2,3,918,4,0,1,1
42691489,1678,1,2,459,2,0,4,0
42692153,1806,3,4,459,1,1,3,1
42692226,1820,4,1,459,3,1,2,0
42692325,1840,3,2,918,1,1,4,0
42692358,1846,0,1,459,0,0,2,0
42693696,2082,1,4,459,2,0,3,1
42693820,2105,1,4,459,2,0,3,1
42693910,2119,0,3,459,0,0,1,1
42693987,2131,3,2,918,1,1,4,0
42694749,2274,0,1,459,0,0,2,0
42694808,2282,0,1,459,0,0,2,0
42695658,2438,3,2,918,1,1,4,0
42696494,2590,0,4,918,0,0,3,1
42696687,2627,1,4,459,2,0,3,1
42697013,2691,0,3,459,0,0,1,1
42697055,2697,1,2,459,2,0,4,0
42697273,2741,4,3,459,3,1,1,1
42697439,2773,1,4,459,2,0,3,1
42698850,3044,0,3,459,0,0,1,1
42699169,3099,4,2,459,3,1,4,0
42699529,3174,2,4,459,4,0,3,1
42700049,3273,3,2,918,1,1,4,0
42700224,3302,1,4,459,2,0,3,1
42700409,3337,3,2,918,1,1,4,0
42700954,3438,3,1,459,1,1,2,0
42701153,3477,4,0,918,3,1,0,0
42701282,3500,0,4,918,0,0,3,1
42701727,3588,0,3,459,0,0,1,1
