Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
41993601,8,3,0,459,1,1,0,0
41993663,17,0,4,918,0,0,3,1
41994356,142,4,1,459,3,1,2,0
41995626,362,3,2,918,1,1,4,0
41995630,363,0,4,918,0,0,3,1
41996431,501,2,3,918,4,0,1,1
42000015,1117,2,0,918,4,0,0,0
42000677,1225,3,0,459,1,1,0,0
42000842,1256,3,2,918,1,1,4,0
42002458,1538,0,4,918,0,0,3,1
42003676,1757,0,4,918,0,0,3,1
42003708,1761,2,4,459,4,0,3,1
42003757,1769,0,1,459,0,0,2,0
42004074,1823,2,4,459,4,0,3,1
42004503,1902,3,4,459,1,1,3,1
42004815,1960,4,2,459,3,1,4,0
42005040,1998,1,0,459,2,0,0,0
42005844,2138,4,0,918,3,1,0,0
42007233,2384,3,1,459,1,1,2,0
42007349,2404,0,1,459,0,0,2,0
42007359,2406,0,4,918,0,0,3,1
42007561,2446,4,2,459,3,1,4,0
42008774,2669,0,4,918,0,0,3,1
42008907,2696,4,3,459,3,1,1,1
42008930,2700,1,3,459,2,0,1,1
42009695,2846,2,4,459,4,0,3,1
42009940,2891,0,3,459,0,0,1,1
42010163,2933,0,4,918,0,0,3,1
42010534,2998,2,4,459,4,0,3,1
42010990,3076,2,3,918,4,0,1,1
42011505,3170,1,3,459,2,0,1,1
42011519,3172,3,2,918,1,1,4,0
42011839,3228,1,4,459,2,0,3,1
42012406,3336,1,4,459,2,0,3,1
42012441,3342,3,4,459,1,1,3,1
42013025,3445,2,4,459,4,0,3,1
