Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
60117087,44,1,0,459,2,0,0,0
60117715,200,0,4,918,0,0,3,1
60117915,242,3,2,918,1,1,4,0
60118021,265,3,1,459,1,1,2,0
60118527,382,0,1,459,0,0,2,0
60118755,437,2,3,918,4,0,1,1
60118925,475,0,4,918,0,0,3,1
60119460,594,1,3,459,2,0,1,1
60119507,607,2,4,459,4,0,3,1
60120648,862,2,3,918,4,0,1,1
60121719,1107,3,4,459,1,1,3,1
60121905,1148,0,4,918,0,0,3,1
60122021,1179,4,1,459,3,1,2,0
60122300,1246,0,4,918,0,0,3,1
60122525,1297,4,0,918,3,1,0,0
60123034,1407,4,1,459,3,1,2,0
60123062,1415,0,3,459,0,0,1,1
60123989,1623,3,0,459,1,1,0,0
60124607,1762,4,1,459,3,1,2,0
60124658,1775,4,0,918,3,1,0,0
60125608,2003,0,4,918,0,0,3,1
60125647,2009,4,0,918,3,1,0,0
60125969,2088,0,4,918,0,0,3,1
60126141,2133,4,1,459,3,1,2,0
60126872,2304,4,1,459,3,1,2,0
60126964,2328,0,1,459,0,0,2,0
60127011,2338,0,1,459,0,0,2,0
60127937,2563,4,2,459,3,1,4,0
60128447,2681,0,4,918,0,0,3,1
60128751,2761,4,3,459,3,1,1,1
60129373,2906,2,4,459,4,0,3,1
60129968,3047,4,2,459,3,1,4,0
60130065,3070,3,4,459,1,1,3,1
60130114,3081,1,0,459,2,0,0,0
60130180,3096,4,1,459,3,1,2,0
60130859,3241,2,1,459,4,0,2,0
60131118,3304,4,2,459,3,1,4,0
60131416,3366,1,4,459,2,0,3,1
60131837,3462,0,2,918,0,0,4,0
60131933,3481,2,1,459,4,0,2,0
60132068,3511,4,1,459,3,1,2,0
60132147,3527,4,0,918,3,1,0,0
60132264,3553,4,3,459,3,1,1,1
