Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
44646056,51,0,1,459,0,0,2,0
44646077,58,2,3,918,4,0,1,1
44646368,127,1,4,459,2,0,3,1
44646932,255,4,1,459,3,1,2,0
44647304,335,3,1,459,1,1,2,0
44647651,407,4,0,918,3,1,0,0
44648403,567,3,1,459,1,1,2,0
44648860,657,0,1,459,0,0,2,0
44649369,765,4,1,459,3,1,2,0
44649639,818,3,4,459,1,1,3,1
44649919,872,4,0,918,3,1,0,0
44650058,902,1,2,459,2,0,4,0
44650255,937,4,0,918,3,1,0,0
44650379,962,0,3,459,0,0,1,1
44651689,1232,3,4,459,1,1,3,1
44652064,1313,0,4,918,0,0,3,1
44652596,1419,2,0,918,4,0,0,0
44652655,1433,0,3,459,0,0,1,1
44652979,1500,3,2,918,1,1,4,0
44653349,1580,2,0,918,4,0,0,0
44653662,1645,0,1,459,0,0,2,0
44654013,1727,0,4,918,0,0,3,1
44654418,1817,3,0,459,1,1,0,0
44654525,1839,0,4,918,0,0,3,1
44655056,1968,2,3,918,4,0,1,1
44655649,2098,0,3,459,0,0,1,1
44656117,2209,0,4,918,0,0,3,1
44656479,2288,4,1,459,3,1,2,0
44656850,2365,4,2,459,3,1,4,0
44656870,2369,3,1,459,1,1,2,0
44656873,2370,0,4,918,0,0,3,1
44657733,2569,3,4,459,1,1,3,1
44657860,2596,3,1,459,1,1,2,0
44658034,2638,0,3,459,0,0,1,1
44658092,2649,3,1,459,1,1,2,0
44658428,2726,0,3,459,0,0,1,1
44658594,2765,3,1,459,1,1,2,0
44658722,2794,4,1,459,3,1,2,0
44659024,2862,0,3,459,0,0,1,1
44659123,2886,3,2,918,1,1,4,0
44659731,3022,0,2,918,0,0,4,0
44660024,3093,4,2,459,3,1,4,0
44660114,3116,2,4,459,4,0,3,1
44660234,3145,1,4,459,2,0,3,1
44660829,3285,0,4,918,0,0,3,1
44661564,3458,3,1,459,1,1,2,0
