Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
20832141,33,4,0,918,3,1,0,0
20832934,175,0,1,459,0,0,2,0
20833340,242,4,0,918,3,1,0,0
20833367,247,0,3,459,0,0,1,1
20834053,371,0,3,459,0,0,1,1
20834539,450,1,3,459,2,0,1,1
20834902,516,2,0,918,4,0,0,0
20835168,562,1,3,459,2,0,1,1
20835294,585,4,3,459,3,1,1,1
20835437,611,2,3,918,4,0,1,1
20836306,770,1,3,459,2,0,1,1
20836576,822,1,3,459,2,0,1,1
20836607,827,3,1,459,1,1,2,0
20837213,934,4,1,459,3,1,2,0
20837437,971,3,4,459,1,1,3,1
20837716,1013,1,3,459,2,0,1,1
20838051,1074,3,2,918,1,1,4,0
20838178,1098,0,1,459,0,0,2,0
20838674,1183,3,2,918,1,1,4,0
20839072,1250,3,1,459,1,1,2,0
20839711,1361,4,1,459,3,1,2,0
20839748,1369,3,2,918,1,1,4,0
20840716,1545,4,2,459,3,1,4,0
20841173,1629,0,4,918,0,0,3,1
20841373,1664,4,0,918,3,1,0,0
20841515,1692,4,0,918,3,1,0,0
20841654,1715,4,0,918,3,1,0,0
20842346,1833,2,4,459,4,0,3,1
20842386,1839,4,0,918,3,1,0,0
20842399,1841,4,1,459,3,1,2,0
20843230,1998,1,4,459,2,0,3,1
20843448,2045,0,4,918,0,0,3,1
20843549,2063,4,2,459,3,1,4,0
20843716,2091,0,1,459,0,0,2,0
20843833,2110,2,3,918,4,0,1,1
20843878,2118,0,4,918,0,0,3,1
20844211,2180,2,3,918,4,0,1,1
20844340,2201,0,4,918,0,0,3,1
20844419,2214,1,2,459,2,0,4,0
20844427,2215,4,0,918,3,1,0,0
20845064,2334,4,0,918,3,1,0,0
20845190,2357,2,0,918,4,0,0,0
20845534,2421,1,4,459,2,0,3,1
20845596,2433,3,4,459,1,1,3,1
20845685,2446,0,4,918,0,0,3,1
20845965,2492,2,3,918,4,0,1,1
20846769,2638,1,4,459,2,0,3,1
20846845,2655,0,1,459,0,0,2,0
20846877,2661,0,1,459,0,0,2,0
20847523,2781,4,1,459,3,1,2,0
20847546,2784,0,2,918,0,0,4,0
20847696,2812,3,1,459,1,1,2,0
20847824,2837,4,2,459,3,1,4,0
20847914,2855,3,1,459,1,1,2,0
20848213,2907,4,1,459,3,1,2,0
20848274,2919,0,1,459,0,0,2,0
20848282,2921,2,4,459,4,0,3,1
20848336,2932,2,0,918,4,0,0,0
20848586,2979,2,4,459,4,0,3,1
20848746,3009,0,4,918,0,0,3,1
20848970,3050,3,1,459,1,1,2,0
20849888,3218,4,2,459,3,1,4,0
20850121,3264,1,4,459,2,0,3,1
20850432,3324,4,2,459,3,1,4,0
20850889,3409,4,0,918,3,1,0,0
20850902,3413,1,4,459,2,0,3,1
