Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
23677071,47,3,2,918,1,1,4,0
23677225,72,4,0,918,3,1,0,0
23677798,169,0,2,918,0,0,4,0
23679310,420,4,2,459,3,1,4,0
23679474,447,4,3,459,3,1,1,1
23679779,495,4,0,918,3,1,0,0
23679837,505,4,2,459,3,1,4,0
23680045,536,4,3,459,3,1,1,1
23680063,538,0,4,918,0,0,3,1
23680319,572,0,4,918,0,0,3,1
23680508,603,1,4,459,2,0,3,1
23680618,620,3,1,459,1,1,2,0
23681319,724,4,3,459,3,1,1,1
23681565,761,3,1,459,1,1,2,0
23682326,883,0,3,459,0,0,1,1
23682402,894,1,4,459,2,0,3,1
23682628,929,0,4,918,0,0,3,1
23682925,972,3,2,918,1,1,4,0
23682931,973,0,4,918,0,0,3,1
23683254,1026,0,1,459,0,0,2,0
23683380,1045,1,4,459,2,0,3,1
23684062,1154,4,0,918,3,1,0,0
23684287,1193,3,4,459,1,1,3,1
23684356,1204,0,3,459,0,0,1,1
23684712,1260,0,1,459,0,0,2,0
23685039,1309,0,3,459,0,0,1,1
23685407,1365,1,2,459,2,0,4,0
23685562,1388,4,2,459,3,1,4,0
23685743,1417,3,2,918,1,1,4,0
23686033,1466,3,2,918,1,1,4,0
23686424,1523,1,4,459,2,0,3,1
23686440,1526,4,2,459,3,1,4,0
23686620,1556,1,4,459,2,0,3,1
23686913,1604,4,1,459,3,1,2,0
23687230,1652,0,2,918,0,0,4,0
23687542,1705,4,0,918,3,1,0,0
23687814,1746,0,1,459,0,0,2,0
23687956,1769,2,1,459,4,0,2,0
23687958,1770,4,2,459,3,1,4,0
23688319,1828,3,4,459,1,1,3,1
23688355,1833,2,4,459,4,0,3,1
23688496,1855,4,3,459,3,1,1,1
23688899,1924,4,2,459,3,1,4,0
23689249,1976,3,4,459,1,1,3,1
23689321,1987,2,4,459,4,0,3,1
23689404,2002,0,1,459,0,0,2,0
23689907,2085,3,4,459,1,1,3,1
23690051,2110,2,4,459,4,0,3,1
23690239,2142,3,4,459,1,1,3,1
23690371,2163,2,3,918,4,0,1,1
23691254,2305,4,1,459,3,1,2,0
23691300,2312,4,2,459,3,1,4,0
23691362,2321,0,4,918,0,0,3,1
23692473,2504,2,4,459,4,0,3,1
23692810,2563,4,2,459,3,1,4,0
23693156,2617,4,1,459,3,1,2,0
23693201,2624,0,2,918,0,0,4,0
23693508,2670,0,1,459,0,0,2,0
23693595,2682,0,3,459,0,0,1,1
23693653,2691,1,0,459,2,0,0,0
23694249,2788,3,4,459,1,1,3,1
23694774,2875,3,4,459,1,1,3,1
23694843,2886,3,1,459,1,1,2,0
23694886,2892,2,1,459,4,0,2,0
23695244,2951,3,1,459,1,1,2,0
23695780,3038,2,4,459,4,0,3,1
23695810,3042,0,4,918,0,0,3,1
23696200,3100,0,4,918,0,0,3,1
23696209,3101,4,1,459,3,1,2,0
23696265,3111,0,3,459,0,0,1,1
23696470,3147,2,4,459,4,0,3,1
23696605,3169,3,1,459,1,1,2,0
23696632,3174,3,2,918,1,1,4,0
23696689,3184,3,1,459,1,1,2,0
23696834,3207,4,3,459,3,1,1,1
23696909,3219,3,4,459,1,1,3,1
23697157,3256,4,1,459,3,1,2,0
23697321,3283,4,1,459,3,1,2,0
23697480,3311,4,1,459,3,1,2,0
23697565,3322,3,1,459,1,1,2,0
23697683,3345,0,3,459,0,0,1,1
23697722,3352,1,4,459,2,0,3,1
23697774,3360,3,4,459,1,1,3,1
23698082,3410,2,4,459,4,0,3,1
23698381,3459,3,1,459,1,1,2,0
23699096,3579,4,2,459,3,1,4,0
