Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
4736428,76,4,3,459,3,1,1,1
4736915,157,0,1,459,0,0,2,0
4737134,192,1,3,459,2,0,1,1
4738351,386,4,3,459,3,1,1,1
4739674,579,0,4,918,0,0,3,1
4739841,605,2,4,459,4,0,3,1
4739939,621,3,2,918,1,1,4,0
4740613,721,2,1,459,4,0,2,0
4743334,1129,4,0,918,3,1,0,0
4744196,1256,0,3,459,0,0,1,1
4744236,1262,4,1,459,3,1,2,0
4744719,1330,3,2,918,1,1,4,0
4745053,1377,4,2,459,3,1,4,0
4745310,1415,4,0,918,3,1,0,0
4745451,1440,0,4,918,0,0,3,1
4745560,1458,2,4,459,4,0,3,1
4745974,1523,3,1,459,1,1,2,0
4746098,1543,4,0,918,3,1,0,0
4747056,1686,4,1,459,3,1,2,0
4748401,1901,0,4,918,0,0,3,1
4748705,1954,1,0,459,2,0,0,0
4749972,2164,3,2,918,1,1,4,0
4750016,2170,0,1,459,0,0,2,0
4750381,2234,0,3,459,0,0,1,1
4750552,2261,0,2,918,0,0,4,0
4751299,2373,3,4,459,1,1,3,1
4751548,2419,3,4,459,1,1,3,1
4751730,2448,1,4,459,2,0,3,1
4752015,2498,2,3,918,4,0,1,1
4752333,2552,3,0,459,1,1,0,0
4752680,2611,4,1,459,3,1,2,0
4752842,2638,4,2,459,3,1,4,0
4752941,2655,4,2,459,3,1,4,0
4753474,2742,0,4,918,0,0,3,1
4753712,2781,0,4,918,0,0,3,1
4753773,2792,3,4,459,1,1,3,1
4754393,2897,0,4,918,0,0,3,1
4754755,2955,0,4,918,0,0,3,1
4755208,3031,4,2,459,3,1,4,0
4755270,3043,0,1,459,0,0,2,0
4755412,3068,2,4,459,4,0,3,1
4755797,3130,1,3,459,2,0,1,1
4755805,3131,3,4,459,1,1,3,1
4755992,3159,4,2,459,3,1,4,0
4756227,3203,3,1,459,1,1,2,0
4756471,3243,0,3,459,0,0,1,1
4756642,3272,4,3,459,3,1,1,1
4757029,3335,4,2,459,3,1,4,0
4757168,3357,3,1,459,1,1,2,0
4757719,3443,0,4,918,0,0,3,1
4757822,3462,3,0,459,1,1,0,0
4757938,3483,0,2,918,0,0,4,0
4758031,3498,3,2,918,1,1,4,0
