Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
22633245,149,3,2,918,1,1,4,0
22633253,150,3,4,459,1,1,3,1
22633282,157,4,1,459,3,1,2,0
22633858,273,3,1,459,1,1,2,0
22633964,294,4,0,918,3,1,0,0
22634240,349,0,2,918,0,0,4,0
22634279,356,0,4,918,0,0,3,1
22635028,498,4,1,459,3,1,2,0
22635139,518,4,3,459,3,1,1,1
22635148,520,1,4,459,2,0,3,1
22635361,560,0,3,459,0,0,1,1
22635904,664,0,2,918,0,0,4,0
22637886,1023,0,2,918,0,0,4,0
22637957,1037,4,2,459,3,1,4,0
22638709,1174,0,2,918,0,0,4,0
22638769,1184,2,1,459,4,0,2,0
22638916,1210,0,4,918,0,0,3,1
22638987,1221,3,4,459,1,1,3,1
22639053,1232,2,4,459,4,0,3,1
22639201,1259,2,4,459,4,0,3,1
22639465,1308,4,2,459,3,1,4,0
22639655,1341,2,4,459,4,0,3,1
22640004,1400,0,4,918,0,0,3,1
22640061,1408,4,1,459,3,1,2,0
22640130,1422,3,1,459,1,1,2,0
22640317,1455,0,4,918,0,0,3,1
22640595,1507,0,3,459,0,0,1,1
22641427,1668,4,0,918,3,1,0,0
22642491,1876,3,2,918,1,1,4,0
22642557,1891,2,4,459,4,0,3,1
22643173,2014,4,1,459,3,1,2,0
22643501,2079,3,2,918,1,1,4,0
22643885,2151,0,4,918,0,0,3,1
22643898,2154,0,4,918,0,0,3,1
22644011,2173,3,4,459,1,1,3,1
22644169,2208,4,1,459,3,1,2,0
22644475,2265,0,1,459,0,0,2,0
22644550,2281,4,1,459,3,1,2,0
22645562,2480,4,3,459,3,1,1,1
22645573,2482,0,3,459,0,0,1,1
22645665,2501,3,2,918,1,1,4,0
22645816,2532,0,4,918,0,0,3,1
22646191,2606,4,1,459,3,1,2,0
22646317,2633,2,4,459,4,0,3,1
22648229,3006,4,1,459,3,1,2,0
22648546,3062,0,4,918,0,0,3,1
22648717,3096,4,2,459,3,1,4,0
22648974,3145,3,0,459,1,1,0,0
22649552,3264,4,1,459,3,1,2,0
22650232,3399,4,1,459,3,1,2,0
22650317,3416,0,2,918,0,0,4,0
22650520,3458,4,1,459,3,1,2,0
22650633,3481,4,1,459,3,1,2,0
22650850,3527,4,0,918,3,1,0,0
22650896,3537,4,1,459,3,1,2,0
22651064,3567,0,1,459,0,0,2,0
22651199,3596,2,1,459,4,0,2,0
