Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
54530891,108,3,4,459,1,1,3,1
54531308,193,4,1,459,3,1,2,0
54531965,321,2,4,459,4,0,3,1
54532331,392,0,1,459,0,0,2,0
54532530,432,3,4,459,1,1,3,1
54532757,473,0,1,459,0,0,2,0
54533186,549,0,2,918,0,0,4,0
54533272,563,1,3,459,2,0,1,1
54533288,566,0,4,918,0,0,3,1
54534057,707,1,3,459,2,0,1,1
54534322,758,4,0,918,3,1,0,0
54534804,852,2,4,459,4,0,3,1
54535616,1003,1,2,459,2,0,4,0
54536141,1099,0,4,918,0,0,3,1
54536222,1114,3,4,459,1,1,3,1
54536290,1127,0,4,918,0,0,3,1
54536364,1142,1,3,459,2,0,1,1
54536400,1147,4,3,459,3,1,1,1
54536669,1200,0,3,459,0,0,1,1
54538228,1502,0,3,459,0,0,1,1
54538680,1583,0,3,459,0,0,1,1
54538728,1593,0,4,918,0,0,3,1
54538801,1606,4,1,459,3,1,2,0
54538925,1627,4,0,918,3,1,0,0
54539172,1671,2,4,459,4,0,3,1
54539315,1704,3,2,918,1,1,4,0
54539361,1714,0,4,918,0,0,3,1
54539600,1762,3,2,918,1,1,4,0
54539721,1790,0,1,459,0,0,2,0
54540053,1857,0,1,459,0,0,2,0
54540506,1948,3,4,459,1,1,3,1
54540999,2051,3,2,918,1,1,4,0
54541227,2095,2,4,459,4,0,3,1
54541416,2132,3,2,918,1,1,4,0
54541528,2154,1,3,459,2,0,1,1
54542244,2295,0,1,459,0,0,2,0
54542839,2420,3,1,459,1,1,2,0
54543001,2450,4,3,459,3,1,1,1
54543916,2630,1,2,459,2,0,4,0
54543953,2639,3,1,459,1,1,2,0
54543990,2644,2,4,459,4,0,3,1
54544419,2730,3,1,459,1,1,2,0
54544714,2796,1,4,459,2,0,3,1
54545383,2929,4,2,459,3,1,4,0
54545776,3007,1,4,459,2,0,3,1
54546026,3061,4,1,459,3,1,2,0
54546359,3129,0,1,459,0,0,2,0
54546639,3186,4,2,459,3,1,4,0
54547353,3333,3,4,459,1,1,3,1
54547534,3375,1,4,459,2,0,3,1
54547612,3392,0,4,918,0,0,3,1
54548495,3584,0,1,459,0,0,2,0
