Unnamed: 0,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
79195267,74,4,1,459,3,1,2,0
79196443,287,0,4,918,0,0,3,1
79196636,324,3,2,918,1,1,4,0
79197028,397,3,0,459,1,1,0,0
79198781,710,1,3,459,2,0,1,1
79199833,903,0,4,918,0,0,3,1
79199997,932,3,2,918,1,1,4,0
79200182,965,4,3,459,3,1,1,1
79201407,1195,4,0,918,3,1,0,0
79201599,1231,4,1,459,3,1,2,0
79202184,1335,0,1,459,0,0,2,0
79202390,1377,3,1,459,1,1,2,0
79202980,1483,0,4,918,0,0,3,1
79203624,1610,3,2,918,1,1,4,0
79203893,1668,0,3,459,0,0,1,1
79204218,1731,0,4,918,0,0,3,1
79204274,1742,3,2,918,1,1,4,0
79204324,1751,3,1,459,1,1,2,0
79205675,2025,2,4,459,4,0,3,1
79205878,2069,4,1,459,3,1,2,0
79205987,2093,2,4,459,4,0,3,1
79206213,2139,2,4,459,4,0,3,1
79206453,2184,3,1,459,1,1,2,0
79206566,2202,2,1,459,4,0,2,0
79206776,2247,0,4,918,0,0,3,1
79207109,2313,2,4,459,4,0,3,1
79207566,2404,3,4,459,1,1,3,1
79207962,2479,2,4,459,4,0,3,1
79208178,2525,3,4,459,1,1,3,1
79208431,2578,1,2,459,2,0,4,0
79208540,2600,0,2,918,0,0,4,0
79208732,2638,0,3,459,0,0,1,1
79208824,2658,2,4,459,4,0,3,1
79209085,2705,4,1,459,3,1,2,0
79209195,2726,2,1,459,4,0,2,0
79209510,2789,3,1,459,1,1,2,0
79209650,2818,0,4,918,0,0,3,1
79209825,2855,4,3,459,3,1,1,1
79209951,2881,3,1,459,1,1,2,0
79210223,2931,3,1,459,1,1,2,0
79210871,3053,0,1,459,0,0,2,0
79210937,3065,0,4,918,0,0,3,1
79211207,3119,0,3,459,0,0,1,1
79211470,3176,0,4,918,0,0,3,1
79212651,3410,4,0,918,3,1,0,0
79212727,3425,2,0,918,4,0,0,0
79212878,3455,2,1,459,4,0,2,0
79213124,3505,4,1,459,3,1,2,0
79213170,3512,4,2,459,3,1,4,0
79213255,3530,0,1,459,0,0,2,0
79213369,3556,2,1,459,4,0,2,0
